pandas.index,filename,doi,title,level,section,nchar,status,parser,coordinates,end_char,score,start_char,text,type
7,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,stanza,"11.73333,-14.86667",215,14.902661,207,Portugal,GPE
8,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,stanza,"45.73713,7.32137",255,14.7172365,249,Europe,LOC
9,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,stanza,"45.85363,4.86233",276,16.070875,258,"Fig. 1 , Table 1 )",FAC
10,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,stanza,"76.45089,-26.34029",318,17.46077,309,Helgoland,GPE
11,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,stanza,UNDEFINED,546,,541,Fucus,GPE
12,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,stanza,"40.35703,18.17202",566,16.635506,561,Lecce,GPE
13,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,stanza,UNDEFINED,584,,574,Cystoseira,GPE
14,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,stanza,"43.54264,10.31601",618,17.46077,600,Livorno Cystoseira,GPE
15,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,stanza,"43.06982,11.94195",641,11.5237,636,Porto,GPE
16,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,stanza,"76.45089,-26.34029",862,17.46077,853,Helgoland,GPE
17,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,stanza,"43.06982,11.94195",882,11.5237,877,Porto,GPE
18,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,stanza,"43.54264,10.31601",891,17.46077,884,Livorno,GPE
19,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,stanza,"40.35703,18.17202",901,16.635506,896,Lecce,GPE
20,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,stanza,"7.45357,-58.60945",1216,12.80972,1210,Dublin,GPE
21,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,stanza,"52.3471,24.3085",1285,14.65602,1278,Germany,GPE
22,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,stanza,"52.3471,24.3085",1353,14.65602,1346,Germany,GPE
23,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,stanza,UNDEFINED,1486,,1477,Gigartina,GPE
24,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,stanza,"56.98582,72.62207",1509,14.701653,1507,UK,GPE
25,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,stanza,"43.54264,10.31601",1621,17.46077,1614,Livorno,GPE
26,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,stanza,"-25.14531,46.76732",1627,15.006662,1622,Italy,GPE
27,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,stanza,"-25.14531,46.76732",1685,15.006662,1680,Italy,GPE
0,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Experimental Design and Manipulations,1561,False,stanza
0,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Sampling,3864,True,stanza,"45.55546,9.22781",850,10.046845,843,Lincoln,GPE
1,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Sampling,3864,True,stanza,"44.34613,9.40224",854,12.252194,852,NE,GPE
2,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Sampling,3864,True,stanza,"36.43604,126.94282",859,13.80668,856,USA,GPE
3,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Sampling,3864,True,stanza,"43.54264,10.31601",3011,17.46077,3004,Livorno,GPE
4,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Sampling,3864,True,stanza,"40.35703,18.17202",3021,16.635506,3016,Lecce,GPE
0,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Community structure,663,False,stanza
0,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Ecosystem functioning,3191,True,stanza,"45.55546,9.22781",177,10.046845,170,Lincoln,GPE
1,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Ecosystem functioning,3191,True,stanza,"44.34613,9.40224",181,12.252194,179,NE,GPE
2,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Ecosystem functioning,3191,True,stanza,"36.43604,126.94282",186,13.80668,183,USA,GPE
3,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Ecosystem functioning,3191,True,stanza,"43.54264,10.31601",2338,17.46077,2331,Livorno,GPE
4,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Ecosystem functioning,3191,True,stanza,"40.35703,18.17202",2348,16.635506,2343,Lecce,GPE
0,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Analyses,2813,False,stanza
0,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Community structure,2804,False,stanza
0,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Ecosystem Functioning,721,False,stanza
0,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"50.38333,-4.13333",95,12.167786,87,Plymouth,GPE
1,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"43.06982,11.94195",118,11.5237,113,Porto,GPE
2,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"43.06982,11.94195",173,11.5237,168,Porto,GPE
3,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"48.72381,-3.98709",202,18.785181,195,Roscoff,GPE
4,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"45.73713,7.32137",496,14.7172365,490,Europe,LOC
5,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"40.35703,18.17202",509,16.635506,504,Lecce,GPE
6,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"7.45357,-58.60945",533,12.80972,527,Dublin,GPE
7,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"76.45089,-26.34029",546,17.46077,535,Helgoland 2,GPE
8,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"50.38333,-4.13333",556,12.167786,548,Plymouth,GPE
9,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"40.35703,18.17202",566,16.635506,561,Lecce,GPE
10,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"55.47456,-4.62461",637,15.169672,627,St Andrews,FAC
11,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"76.45089,-26.34029",653,17.46077,642,Helgoland 1,FAC
12,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"43.06982,11.94195",808,11.5237,803,Porto,GPE
13,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"43.54264,10.31601",819,17.46077,812,Livorno,GPE
14,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"7.45357,-58.60945",972,12.80972,966,Dublin,GPE
15,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"50.38333,-4.13333",982,12.167786,974,Plymouth,GPE
16,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"43.54264,10.31601",994,17.46077,987,Livorno,GPE
17,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"43.54264,10.31601",4598,17.46077,4591,Livorno,GPE
18,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"55.47456,-4.62461",4646,15.169672,4636,St Andrews,GPE
19,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"55.47456,-4.62461",4743,15.169672,4733,St Andrews,FAC
20,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"50.38333,-4.13333",4756,12.167786,4748,Plymouth,GPE
21,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"43.54264,10.31601",4791,17.46077,4784,Livorno,GPE
22,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"76.45089,-26.34029",5044,17.46077,5035,Helgoland,GPE
23,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"55.47456,-4.62461",5059,15.169672,5049,St Andrews,GPE
24,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"43.54264,10.31601",5098,17.46077,5091,Livorno,GPE
25,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"43.06982,11.94195",5105,11.5237,5100,Porto,GPE
26,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"7.45357,-58.60945",5116,12.80972,5110,Dublin,GPE
27,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"43.54264,10.31601",5314,17.46077,5307,Livorno,GPE
28,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"43.06982,11.94195",5324,11.5237,5319,Porto,GPE
29,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"55.47456,-4.62461",5373,15.169672,5363,St Andrews,FAC
30,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"7.45357,-58.60945",5479,12.80972,5473,Dublin,GPE
31,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"55.47456,-4.62461",5623,15.169672,5613,St Andrews,GPE
32,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"43.06982,11.94195",6596,11.5237,6591,Porto,GPE
33,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"43.06982,11.94195",9103,11.5237,9098,Porto,GPE
34,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"7.45357,-58.60945",9438,12.80972,9432,Dublin,GPE
35,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"55.47456,-4.62461",9453,15.169672,9443,St Andrews,GPE
36,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"45.73713,7.32137",10166,14.7172365,10160,Europe,LOC
37,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"55.47456,-4.62461",10275,15.169672,10264,St. Andrews,GPE
38,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"50.38333,-4.13333",10722,12.167786,10714,Plymouth,GPE
39,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"55.47456,-4.62461",11757,15.169672,11747,St Andrews,GPE
40,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"43.06982,11.94195",11767,11.5237,11762,Porto,GPE
41,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"40.35703,18.17202",13661,16.635506,13656,Lecce,GPE
42,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"55.47456,-4.62461",13676,15.169672,13666,St Andrews,GPE
43,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"55.47456,-4.62461",13937,15.169672,13927,St Andrews,FAC
44,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"76.45089,-26.34029",13951,17.46077,13942,Helgoland,FAC
45,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"43.06982,11.94195",14436,11.5237,14431,Porto,GPE
46,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"50.38333,-4.13333",14633,12.167786,14625,Plymouth,GPE
47,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"76.45089,-26.34029",14990,17.46077,14979,Helgoland 1,FAC
48,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"40.35703,18.17202",15000,16.635506,14995,Lecce,GPE
49,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"7.45357,-58.60945",15292,12.80972,15286,Dublin,GPE
50,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"43.06982,11.94195",15610,11.5237,15605,Porto,GPE
51,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"48.72381,-3.98709",15619,18.785181,15612,Roscoff,GPE
52,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"50.38333,-4.13333",15629,12.167786,15621,Plymouth,GPE
53,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"55.47456,-4.62461",15645,15.169672,15634,St. Andrews,GPE
54,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"36.4529,-81.60428",15651,15.088053,15647,Fig.,GPE
55,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,stanza,"7.45357,-58.60945",15740,12.80972,15734,Dublin,GPE
0,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Effects of Loss of Canopy on Community Structure,8654,True,stanza,"45.73713,7.32137",219,14.7172365,213,Europe,LOC
1,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Effects of Loss of Canopy on Community Structure,8654,True,stanza,"40.35703,18.17202",232,16.635506,227,Lecce,GPE
2,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Effects of Loss of Canopy on Community Structure,8654,True,stanza,"7.45357,-58.60945",256,12.80972,250,Dublin,GPE
3,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Effects of Loss of Canopy on Community Structure,8654,True,stanza,"76.45089,-26.34029",269,17.46077,258,Helgoland 2,GPE
4,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Effects of Loss of Canopy on Community Structure,8654,True,stanza,"50.38333,-4.13333",279,12.167786,271,Plymouth,GPE
5,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Effects of Loss of Canopy on Community Structure,8654,True,stanza,"40.35703,18.17202",289,16.635506,284,Lecce,GPE
6,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Effects of Loss of Canopy on Community Structure,8654,True,stanza,"55.47456,-4.62461",360,15.169672,350,St Andrews,FAC
7,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Effects of Loss of Canopy on Community Structure,8654,True,stanza,"76.45089,-26.34029",376,17.46077,365,Helgoland 1,FAC
8,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Effects of Loss of Canopy on Community Structure,8654,True,stanza,"43.06982,11.94195",531,11.5237,526,Porto,GPE
9,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Effects of Loss of Canopy on Community Structure,8654,True,stanza,"43.54264,10.31601",542,17.46077,535,Livorno,GPE
10,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Effects of Loss of Canopy on Community Structure,8654,True,stanza,"7.45357,-58.60945",695,12.80972,689,Dublin,GPE
11,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Effects of Loss of Canopy on Community Structure,8654,True,stanza,"50.38333,-4.13333",705,12.167786,697,Plymouth,GPE
12,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Effects of Loss of Canopy on Community Structure,8654,True,stanza,"43.54264,10.31601",717,17.46077,710,Livorno,GPE
13,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Effects of Loss of Canopy on Community Structure,8654,True,stanza,"43.54264,10.31601",4321,17.46077,4314,Livorno,GPE
14,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Effects of Loss of Canopy on Community Structure,8654,True,stanza,"55.47456,-4.62461",4369,15.169672,4359,St Andrews,GPE
15,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Effects of Loss of Canopy on Community Structure,8654,True,stanza,"55.47456,-4.62461",4466,15.169672,4456,St Andrews,FAC
16,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Effects of Loss of Canopy on Community Structure,8654,True,stanza,"50.38333,-4.13333",4479,12.167786,4471,Plymouth,GPE
17,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Effects of Loss of Canopy on Community Structure,8654,True,stanza,"43.54264,10.31601",4514,17.46077,4507,Livorno,GPE
