pandas.index,filename,doi,title,level,section,nchar,status,parser,coordinates,end_char,score,start_char,text,type
2,journal.pone.0058432.xml,10.1371/journal.pone.0058432,"Effect of Degradation Intensity on Grassland Ecosystem Services in the Alpine Region of Qinghai-Tibetan Plateau, China",body,Research Area,1045,True,spacy-trf,"36.99173,100.85674",21,17.212917,19,Qinghai Province,GPE
3,journal.pone.0058432.xml,10.1371/journal.pone.0058432,"Effect of Degradation Intensity on Grassland Ecosystem Services in the Alpine Region of Qinghai-Tibetan Plateau, China",body,Research Area,1045,True,spacy-trf,"27.33333,128.56667",23,11.019035,22,China,GPE
0,journal.pone.0058432.xml,10.1371/journal.pone.0058432,"Effect of Degradation Intensity on Grassland Ecosystem Services in the Alpine Region of Qinghai-Tibetan Plateau, China",body,Research Design,2297,True,spacy-trf,"27.33333,128.56667",133,11.019035,132,China,GPE
1,journal.pone.0058432.xml,10.1371/journal.pone.0058432,"Effect of Degradation Intensity on Grassland Ecosystem Services in the Alpine Region of Qinghai-Tibetan Plateau, China",body,Research Design,2297,True,spacy-trf,UNDEFINED,302,,301,QTP,FAC
2,journal.pone.0058432.xml,10.1371/journal.pone.0058432,"Effect of Degradation Intensity on Grassland Ecosystem Services in the Alpine Region of Qinghai-Tibetan Plateau, China",body,Research Design,2297,True,spacy-trf,"36.99173,100.85674",342,17.212917,338,Qinghai-Tibetan Plateau,LOC
3,journal.pone.0058432.xml,10.1371/journal.pone.0058432,"Effect of Degradation Intensity on Grassland Ecosystem Services in the Alpine Region of Qinghai-Tibetan Plateau, China",body,Research Design,2297,True,spacy-trf,"14.32995,120.92934",348,13.679589,347,earth,LOC
4,journal.pone.0058432.xml,10.1371/journal.pone.0058432,"Effect of Degradation Intensity on Grassland Ecosystem Services in the Alpine Region of Qinghai-Tibetan Plateau, China",body,Research Design,2297,True,spacy-trf,UNDEFINED,414,,413,QTP,LOC
0,journal.pone.0058432.xml,10.1371/journal.pone.0058432,"Effect of Degradation Intensity on Grassland Ecosystem Services in the Alpine Region of Qinghai-Tibetan Plateau, China",body,Field Survey and Sampling,1236,True,spacy-trf,"52.3471,24.3085",206,14.65602,205,Germany,GPE
0,journal.pone.0058432.xml,10.1371/journal.pone.0058432,"Effect of Degradation Intensity on Grassland Ecosystem Services in the Alpine Region of Qinghai-Tibetan Plateau, China",body,Ecosystem Service Value Assessment,2191,True,spacy-trf,"36.99173,100.85674",64,17.212917,60,Qinghai-Tibet Plateau,LOC
1,journal.pone.0058432.xml,10.1371/journal.pone.0058432,"Effect of Degradation Intensity on Grassland Ecosystem Services in the Alpine Region of Qinghai-Tibetan Plateau, China",body,Ecosystem Service Value Assessment,2191,True,spacy-trf,"-8.0599,112.0284",208,14.633804,207,Sweden,GPE
0,journal.pone.0058432.xml,10.1371/journal.pone.0058432,"Effect of Degradation Intensity on Grassland Ecosystem Services in the Alpine Region of Qinghai-Tibetan Plateau, China",body,Statistical Analysis,558,False,spacy-trf
0,journal.pone.0058432.xml,10.1371/journal.pone.0058432,"Effect of Degradation Intensity on Grassland Ecosystem Services in the Alpine Region of Qinghai-Tibetan Plateau, China",body,Results,4178,True,spacy-trf,"-8.0599,112.0284",320,14.633804,319,Sweden,GPE
0,journal.pone.0058432.xml,10.1371/journal.pone.0058432,"Effect of Degradation Intensity on Grassland Ecosystem Services in the Alpine Region of Qinghai-Tibetan Plateau, China",body,Primary Production/Aboveground Biomass,847,False,spacy-trf
0,journal.pone.0058432.xml,10.1371/journal.pone.0058432,"Effect of Degradation Intensity on Grassland Ecosystem Services in the Alpine Region of Qinghai-Tibetan Plateau, China",body,Soil Carbon Sequestration,1399,True,spacy-trf,"-8.0599,112.0284",159,14.633804,158,Sweden,GPE
0,journal.pone.0058432.xml,10.1371/journal.pone.0058432,"Effect of Degradation Intensity on Grassland Ecosystem Services in the Alpine Region of Qinghai-Tibetan Plateau, China",body,Nitrogen Sequestration,950,False,spacy-trf
0,journal.pone.0058432.xml,10.1371/journal.pone.0058432,"Effect of Degradation Intensity on Grassland Ecosystem Services in the Alpine Region of Qinghai-Tibetan Plateau, China",body,Plant Diversity Maintenance,971,False,spacy-trf
0,journal.pone.0058432.xml,10.1371/journal.pone.0058432,"Effect of Degradation Intensity on Grassland Ecosystem Services in the Alpine Region of Qinghai-Tibetan Plateau, China",body,Discussion,4790,True,spacy-trf,"36.99173,100.85674",734,17.212917,733,Qinghai,GPE
1,journal.pone.0058432.xml,10.1371/journal.pone.0058432,"Effect of Degradation Intensity on Grassland Ecosystem Services in the Alpine Region of Qinghai-Tibetan Plateau, China",body,Discussion,4790,True,spacy-trf,"36.99173,100.85674",889,17.212917,884,the Qinghai-Tibetan Plateau,LOC
0,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,title,title,101,False,spacy-trf
0,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,abstract,abstract,2131,False,spacy-trf
0,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Introduction,5093,True,spacy-trf,UNDEFINED,715,,714,Sundaland,LOC
1,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Introduction,5093,True,spacy-trf,"12.38293,103.00781",720,18.30102,718,Southeast Asia,LOC
0,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Materials and Methods,7805,True,spacy-trf,"-7.0696,112.8275",32,16.0697,31,Sabah,GPE
1,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Materials and Methods,7805,True,spacy-trf,"-7.0696,112.8275",69,16.0697,68,Sabah,GPE
2,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Materials and Methods,7805,True,spacy-trf,"1,114",71,16.29373,70,Borneo,GPE
3,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Materials and Methods,7805,True,spacy-trf,"1,114",94,16.29373,93,Borneo,GPE
4,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Materials and Methods,7805,True,spacy-trf,"4.91667,117.66667",109,24.397112,104,the Danum Valley Conservation Area,LOC
5,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Materials and Methods,7805,True,spacy-trf,"4.96667,117.8",114,19.224354,110,Palum Tambun Watershed Reserve,LOC
6,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Materials and Methods,7805,True,spacy-trf,"4.85,117.61667",127,20.753159,121,Ulu Segama-Malua Forest Reserve,LOC
7,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Materials and Methods,7805,True,spacy-trf,"45.50284,12.63388",435,11.96507,434,London,GPE
8,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Materials and Methods,7805,True,spacy-trf,"5.9749,116.0724",443,20.69189,441,Kota Kinabalu,GPE
9,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Materials and Methods,7805,True,spacy-trf,"-31.49015,116.8329",459,12.929764,455,the Forest Research Centre,FAC
10,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Materials and Methods,7805,True,spacy-trf,"-7.0696,112.8275",461,16.0697,460,Sabah,GPE
11,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Materials and Methods,7805,True,spacy-trf,"56.98582,72.62207",758,14.701653,757,UK,GPE
12,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Materials and Methods,7805,True,spacy-trf,"56.98582,72.62207",791,14.701653,790,UK,GPE
0,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Ethics Statement,309,False,spacy-trf
0,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Study Site,836,True,spacy-trf,"6.0178,116.1093",12,19.141827,10,Yayasan Sabah,LOC
1,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Study Site,836,True,spacy-trf,"6.03518,116.12839",18,18.4369,15,"Sabah, Borneo",GPE
2,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Study Site,836,True,spacy-trf,"1,114",41,16.29373,40,Borneo,GPE
3,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Study Site,836,True,spacy-trf,"4.91667,117.66667",56,24.397112,51,the Danum Valley Conservation Area,LOC
4,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Study Site,836,True,spacy-trf,"4.96667,117.8",61,19.224354,57,Palum Tambun Watershed Reserve,LOC
5,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Study Site,836,True,spacy-trf,"4.85,117.61667",74,20.753159,68,Ulu Segama-Malua Forest Reserve,LOC
0,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Sampling,2118,True,spacy-trf,"45.50284,12.63388",224,11.96507,223,London,GPE
1,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Sampling,2118,True,spacy-trf,"5.9749,116.0724",232,20.69189,230,Kota Kinabalu,GPE
2,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Sampling,2118,True,spacy-trf,"-7.0696,112.8275",250,16.0697,249,Sabah,GPE
0,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Stable Isotope Analysis,1781,True,spacy-trf,"56.98582,72.62207",140,14.701653,139,UK,GPE
1,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Stable Isotope Analysis,1781,True,spacy-trf,"56.98582,72.62207",173,14.701653,172,UK,GPE
0,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Calculation of Stable Isotope Metrics,824,False,spacy-trf
0,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Statistical Analysis,1910,False,spacy-trf
0,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Results,4444,False,spacy-trf
0,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Discussion,7333,False,spacy-trf
0,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Species-Level Responses to Disturbance,2978,False,spacy-trf
0,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Community-Level Responses to Disturbance,2455,False,spacy-trf
0,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Conclusion,1287,False,spacy-trf
0,journal.pone.0060756.xml,10.1371/journal.pone.0060756,Impacts of Intensive Logging on the Trophic Organisation of Ant Communities in a Biodiversity Hotspot,body,Supporting Information,250,False,spacy-trf
0,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,title,title,121,False,spacy-trf
0,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,abstract,abstract,1956,False,spacy-trf
0,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Introduction,5835,True,spacy-trf,"36.43604,126.94282",308,13.80668,306,Southeastern USA,LOC
1,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Introduction,5835,True,spacy-trf,"-27.65119,151.27722",326,18.785181,323,the Ythan estuary,LOC
2,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Introduction,5835,True,spacy-trf,"45.73713,7.32137",496,14.7172365,495,Europe,LOC
3,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Introduction,5835,True,spacy-trf,"45.73713,7.32137",981,14.7172365,980,Europe,LOC
4,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Introduction,5835,True,spacy-trf,UNDEFINED,1032,,1031,Cystoseira,LOC
5,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Introduction,5835,True,spacy-trf,"36.45552,28.22049",1038,15.663365,1037,Mediterranean,LOC
6,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Introduction,5835,True,spacy-trf,"11.73333,-14.86667",1047,14.902661,1046,Portugal,GPE
0,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"55.47456,-4.62461",11,15.169672,9,St Andrews,FAC
1,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"7.45357,-58.60945",13,12.80972,12,Dublin,GPE
2,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"50.38333,-4.13333",15,12.167786,14,Plymouth,GPE
3,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"43.06982,11.94195",17,11.5237,16,Porto,GPE
4,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"48.72381,-3.98709",19,18.785181,18,Roscoff,GPE
5,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"43.54264,10.31601",58,17.46077,57,Livorno,GPE
6,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"-25.14531,46.76732",79,15.006662,78,Italy,GPE
7,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"40.35703,18.17202",82,16.635506,81,Lecce,GPE
8,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"40.26282,17.89842",105,20.762533,97,the Marine Protected Area of Porto Cesareo (,LOC
9,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"40.35703,18.17202",106,16.635506,105,Lecce,GPE
10,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"-25.14531,46.76732",109,15.006662,108,Italy,GPE
11,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"76.45089,-26.34029",112,17.46077,111,Helgoland,LOC
12,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"76.45089,-26.34029",152,17.46077,151,Helgoland,LOC
13,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"45.73713,7.32137",180,14.7172365,179,Europe,LOC
14,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"45.73713,7.32137",194,14.7172365,193,Europe,LOC
15,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"40.35703,18.17202",196,16.635506,195,Lecce,GPE
16,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"43.54264,10.31601",198,17.46077,197,Livorno,GPE
17,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"36.45552,28.22049",201,15.663365,200,Mediterranean,LOC
18,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"43.06982,11.94195",203,11.5237,202,Porto,GPE
19,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"45.483,9.2",206,12.1104765,205,Atlantic,LOC
20,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"11.73333,-14.86667",209,14.902661,208,Portugal,GPE
21,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"45.73713,7.32137",217,14.7172365,216,Europe,LOC
22,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"76.45089,-26.34029",233,17.46077,232,Helgoland,LOC
23,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"40.35703,18.17202",278,16.635506,277,Lecce,GPE
24,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"43.54264,10.31601",285,17.46077,284,Livorno,GPE
25,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"43.06982,11.94195",290,11.5237,289,Porto,GPE
26,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"76.45089,-26.34029",326,17.46077,325,Helgoland,GPE
27,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"43.06982,11.94195",332,11.5237,331,Porto,GPE
28,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"43.54264,10.31601",334,17.46077,333,Livorno,GPE
29,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"40.35703,18.17202",336,16.635506,335,Lecce,GPE
30,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"55.47456,-4.62461",380,15.169672,378,St Andrews,GPE
31,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"56.98582,72.62207",381,14.701653,380,UK,GPE
32,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"53.33333,-8",393,14.261309,391,Dublin Ireland,GPE
33,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"76.45089,-26.34029",405,17.46077,403,Helgoland 1,GPE
34,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"52.3471,24.3085",406,14.65602,405,Germany,GPE
35,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"76.45089,-26.34029",422,17.46077,420,Helgoland 2,GPE
36,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"52.3471,24.3085",423,14.65602,422,Germany,GPE
37,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"43.06982,11.94195",437,11.5237,436,Porto,GPE
38,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"11.73333,-14.86667",438,14.902661,437,Portugal,GPE
39,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"50.38333,-4.13333",456,12.167786,455,Plymouth,GPE
40,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"56.98582,72.62207",457,14.701653,456,UK,GPE
41,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"48.72381,-3.98709",468,18.785181,467,Roscoff,GPE
42,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"39.71648,21.61831",469,13.5641,468,France,GPE
43,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"43.54264,10.31601",483,17.46077,482,Livorno,GPE
44,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"-25.14531,46.76732",484,15.006662,483,Italy,GPE
45,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"40.35703,18.17202",496,16.635506,495,Lecce,GPE
46,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"-25.14531,46.76732",497,15.006662,496,Italy,GPE
47,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"45.55546,9.22781",958,10.046845,957,Lincoln,GPE
48,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,spacy-trf,"44.34613,9.40224",960,12.252194,959,NE,GPE
