doi,publisher_name,publisher_abbreviation,citation,title,publish_year,first_author,authors_list,volume_issue_pages,volume,issue,start_page,end_page,keywords_list,no_keywords_list,abstract,no_abstract,url
10.1371/journal.pone.0066653,"
       PLoS ONE
      ",,"
         Gingold
        , 
         Ruth
        , 
         Moens
        , 
         Tom
        , 
         Rocha-Olivares
        , 
         Axayácatl
        , 
         Thrush
        , 
         Simon
        . 2013. Assessing the Response of Nematode Communities to Climate Change-Driven Warming: A Microcosm Experiment. 
       PLoS ONE
      . ",Assessing the Response of Nematode Communities to Climate Change-Driven Warming: A Microcosm Experiment,2013,"
         Gingold
        , 
         Ruth
        ","
         Gingold
        , 
         Ruth
        , 
         Moens
        , 
         Tom
        , 
         Rocha-Olivares
        , 
         Axayácatl
        , 
         Thrush
        , 
         Simon
        ","
      8
     (
      6
     ):
      e66653
     ","
      8
     ","
      6
     ","
      e66653
     ",,,False,"
Biodiversity has diminished over the past decades with climate change being among the main responsible factors. One consequence of climate change is the increase in sea surface temperature, which, together with long exposure periods in intertidal areas, may exceed the tolerance level of benthic organisms. Benthic communities may suffer structural changes due to the loss of species or functional groups, putting ecological services at risk. In sandy beaches, free-living marine nematodes usually are the most abundant and diverse group of intertidal meiofauna, playing an important role in the benthic food web. While apparently many functionally similar nematode species co-exist temporally and spatially, experimental results on selected bacterivore species suggest no functional overlap, but rather an idiosyncratic contribution to ecosystem functioning. However, we hypothesize that functional redundancy is more likely to observe when taking into account the entire diversity of natural assemblages. We conducted a microcosm experiment with two natural communities to assess their stress response to elevated temperature. The two communities differed in diversity (high [HD] vs. low [LD]) and environmental origin (harsh vs. moderate conditions). We assessed their stress resistance to the experimental treatment in terms of species and diversity changes, and their function in terms of abundance, biomass, and trophic diversity. According to the Insurance Hypothesis, we hypothesized that the HD community would cope better with the stressful treatment due to species functional overlap, whereas the LD community functioning would benefit from species better adapted to harsh conditions. Our results indicate no evidence of functional redundancy in the studied nematofaunal communities. The species loss was more prominent and size specific in the HD; large predators and omnivores were lost, which may have important consequences for the benthic food web. Yet, we found evidence for alternative diversity–ecosystem functioning relationships, such as the Rivets and the Idiosyncrasy Model.
",False,
10.1371/journal.pone.0074852,"
       PLoS ONE
      ",,"
         Deikumah
        , 
         Justus P.
        , 
         McAlpine
        , 
         Clive A.
        , 
         Maron
        , 
         Martine
        , 
         Sheaves
        , 
         Marcus
        . 2013. Matrix Intensification Alters Avian Functional Group Composition in Adjacent Rainforest Fragments. 
       PLoS ONE
      . ",Matrix Intensification Alters Avian Functional Group Composition in Adjacent Rainforest Fragments,2013,"
         Deikumah
        , 
         Justus P.
        ","
         Deikumah
        , 
         Justus P.
        , 
         McAlpine
        , 
         Clive A.
        , 
         Maron
        , 
         Martine
        , 
         Sheaves
        , 
         Marcus
        ","
      8
     (
      9
     ):
      e74852
     ","
      8
     ","
      9
     ","
      e74852
     ",,,False,"
Conversion of farmland land-use matrices to surface mining is an increasing threat to the habitat quality of forest remnants and their constituent biota, with consequences for ecosystem functionality. We evaluated the effects of matrix type on bird community composition and the abundance and evenness within avian functional groups in south-west Ghana. We hypothesized that surface mining near remnants may result in a shift in functional composition of avifaunal communities, potentially disrupting ecological processes within tropical forest ecosystems. Matrix intensification and proximity to the remnant edge strongly influenced the abundance of members of several functional guilds. Obligate frugivores, strict terrestrial insectivores, lower and upper strata birds, and insect gleaners were most negatively affected by adjacent mining matrices, suggesting certain ecosystem processes such as seed dispersal may be disrupted by landscape change in this region. Evenness of these functional guilds was also lower in remnants adjacent to surface mining, regardless of the distance from remnant edge, with the exception of strict terrestrial insectivores. These shifts suggest matrix intensification can influence avian functional group composition and related ecosystem-level processes in adjacent forest remnants. The management of matrix habitat quality near and within mine concessions is important for improving efforts to preserveavian biodiversity in landscapes undergoing intensification such as through increased surface mining.
",False,
10.1371/journal.pone.0075396,"
       PLoS ONE
      ",,"
         Stein
        , 
         Claudia
        , 
         Hallett
        , 
         Lauren M.
        , 
         Harpole
        , 
         W. Stanley
        , 
         Suding
        , 
         Katharine N.
        , 
         Valentine
        , 
         John F.
        . 2014. Evaluating Ecosystem Services Provided by Non-Native Species: An Experimental Test in California Grasslands. 
       PLoS ONE
      . ",Evaluating Ecosystem Services Provided by Non-Native Species: An Experimental Test in California Grasslands,2014,"
         Stein
        , 
         Claudia
        ","
         Stein
        , 
         Claudia
        , 
         Hallett
        , 
         Lauren M.
        , 
         Harpole
        , 
         W. Stanley
        , 
         Suding
        , 
         Katharine N.
        , 
         Valentine
        , 
         John F.
        ","
      9
     (
      9
     ):
      e75396
     ","
      9
     ","
      9
     ","
      e75396
     ",,,False,"
The concept of ecosystem services – the benefits that nature provides to human's society – has gained increasing attention over the past decade. Increasing global abiotic and biotic change, including species invasions, is threatening the secure delivery of these ecosystem services. Efficient evaluation methods of ecosystem services are urgently needed to improve our ability to determine management strategies and restoration goals in face of these new emerging ecosystems. Considering a range of multiple ecosystem functions may be a useful way to determine such strategies. We tested this framework experimentally in California grasslands, where large shifts in species composition have occurred since the late 1700's. We compared a suite of ecosystem functions within one historic native and two non-native species assemblages under different grazing intensities to address how different species assemblages vary in provisioning, regulatory and supporting ecosystem services. Forage production was reduced in one non-native assemblage (medusahead). Cultural ecosystem services, such as native species diversity, were inherently lower in both non-native assemblages, whereas most other services were maintained across grazing intensities. All systems provided similar ecosystem services under the highest grazing intensity treatment, which simulated unsustainable grazing intensity. We suggest that applying a more comprehensive ecosystem framework that considers multiple ecosystem services to evaluate new emerging ecosystems is a valuable tool to determine management goals and how to intervene in a changing ecosystem.
",False,
10.1371/journal.pone.0075439,"
       PLoS ONE
      ",,"
         Tomczak
        , 
         Maciej T.
        , 
         Heymans
        , 
         Johanna J.
        , 
         Yletyinen
        , 
         Johanna
        , 
         Niiranen
        , 
         Susa
        , 
         Otto
        , 
         Saskia A.
        , 
         Blenckner
        , 
         Thorsten
        , 
         MacKenzie
        , 
         Brian R.
        . 2013. Ecological Network Indicators of Ecosystem Status and Change in the Baltic Sea. 
       PLoS ONE
      . ",Ecological Network Indicators of Ecosystem Status and Change in the Baltic Sea,2013,"
         Tomczak
        , 
         Maciej T.
        ","
         Tomczak
        , 
         Maciej T.
        , 
         Heymans
        , 
         Johanna J.
        , 
         Yletyinen
        , 
         Johanna
        , 
         Niiranen
        , 
         Susa
        , 
         Otto
        , 
         Saskia A.
        , 
         Blenckner
        , 
         Thorsten
        , 
         MacKenzie
        , 
         Brian R.
        ","
      8
     (
      10
     ):
      e75439
     ","
      8
     ","
      10
     ","
      e75439
     ",,,False,"
Several marine ecosystems under anthropogenic pressure have experienced shifts from one ecological state to another. In the central Baltic Sea, the regime shift of the 1980s has been associated with food-web reorganization and redirection of energy flow pathways. These long-term dynamics from 1974 to 2006 have been simulated here using a food-web model forced by climate and fishing. Ecological network analysis was performed to calculate indices of ecosystem change. The model replicated the regime shift. The analyses of indicators suggested that the system’s resilience was higher prior to 1988 and lower thereafter. The ecosystem topology also changed from a web-like structure to a linearized food-web.
",False,
10.1371/journal.pone.0079799,"
       PLoS ONE
      ",,"
         Lesser
        , 
         Michael P.
        , 
         Slattery
        , 
         Marc
        , 
         Pronzato
        , 
         Roberto
        . 2013. Ecology of Caribbean Sponges: Are Top-Down or Bottom-Up Processes More Important?. 
       PLoS ONE
      . ",Ecology of Caribbean Sponges: Are Top-Down or Bottom-Up Processes More Important?,2013,"
         Lesser
        , 
         Michael P.
        ","
         Lesser
        , 
         Michael P.
        , 
         Slattery
        , 
         Marc
        , 
         Pronzato
        , 
         Roberto
        ","
      8
     (
      11
     ):
      e79799
     ","
      8
     ","
      11
     ","
      e79799
     ",,,False,"
Benthic-pelagic coupling and the role of bottom-up versus top-down processes are recognized as having a major impact on the structure of marine communities. While the roles of bottom-up processes are better appreciated they are still viewed as principally affecting the outcome of top-down processes. Sponges on coral reefs are important members of the benthic community and provide a critically important functional linkage between water-column productivity and the benthos. As active suspension feeders sponges utilize the abundant autotrophic and heterotrophic picoplankton in the water column. As a result sponges across the Caribbean basin exhibit a consistent and significant pattern of greater biomass, tube extension rate, and species numbers with increasing depth. Likewise, the abundance of their food supply also increases along a depth gradient. Using experimental manipulations it has recently been reported that predation is the primary determinant of sponge community structure. Here we provide data showing that the size and growth of the sponge 
       
        Callyspongia vaginalis
        are significantly affected by food availability. Sponges increased in size and tube extension rate with increasing depth down to 46 m, while simultaneously exposed to the full range of potential spongivores at all depths. Additionally, we point out important flaws in the experimental design used to demonstrate the role of predation and suggest that a resolution of this important question will require well-controlled, multi-factorial experiments to examine the independent and interactive effects of predation and food abundance on the ecology of sponges.
",False,
10.1371/journal.pone.0081226,"
       PLoS ONE
      ",,"
         Welch
        , 
         James R.
        , 
         Brondízio
        , 
         Eduardo S.
        , 
         Hetrick
        , 
         Scott S.
        , 
         Coimbra
        , 
         Carlos E. A.
        , 
         Fenton
        , 
         Brock
        . 2013. Indigenous Burning as Conservation Practice: Neotropical Savanna Recovery amid Agribusiness Deforestation in Central Brazil. 
       PLoS ONE
      . ",Indigenous Burning as Conservation Practice: Neotropical Savanna Recovery amid Agribusiness Deforestation in Central Brazil,2013,"
         Welch
        , 
         James R.
        ","
         Welch
        , 
         James R.
        , 
         Brondízio
        , 
         Eduardo S.
        , 
         Hetrick
        , 
         Scott S.
        , 
         Coimbra
        , 
         Carlos E. A.
        , 
         Fenton
        , 
         Brock
        ","
      8
     (
      12
     ):
      e81226
     ","
      8
     ","
      12
     ","
      e81226
     ",,,False,"
International efforts to address climate change by reducing tropical deforestation increasingly rely on indigenous reserves as conservation units and indigenous peoples as strategic partners. Considered win-win situations where global conservation measures also contribute to cultural preservation, such alliances also frame indigenous peoples in diverse ecological settings with the responsibility to offset global carbon budgets through fire suppression based on the presumed positive value of non-alteration of tropical landscapes. Anthropogenic fire associated with indigenous ceremonial and collective hunting practices in the Neotropical savannas (cerrado) of Central Brazil is routinely represented in public and scientific conservation discourse as a cause of deforestation and increased CO2 emissions despite a lack of supporting evidence. We evaluate this claim for the Xavante people of Pimentel Barbosa Indigenous Reserve, Brazil. Building upon 23 years of longitudinal interdisciplinary research in the area, we used multi-temporal spatial analyses to compare land cover change under indigenous and agribusiness management over the last four decades (1973–2010) and quantify the contemporary Xavante burning regime contributing to observed patterns based on a four year sample at the end of this sequence (2007–2010). The overall proportion of deforested land remained stable inside the reserve (0.6%) but increased sharply outside (1.5% to 26.0%). Vegetation recovery occurred where reserve boundary adjustments transferred lands previously deforested by agribusiness to indigenous management. Periodic traditional burning by the Xavante had a large spatial distribution but repeated burning in consecutive years was restricted. Our results suggest a need to reassess overreaching conservation narratives about the purported destructiveness of indigenous anthropogenic fire in the cerrado. The real challenge to conservation in the fire-adapted cerrado biome is the long-term sustainability of indigenous lands and other tropical conservation islands increasingly subsumed by agribusiness expansion rather than the localized subsistence practices of indigenous and other traditional peoples.
",False,
10.1371/journal.pone.0082468,"
       PLoS ONE
      ",,"
         Sun
        , 
         Xiaoming
        , 
         Zhang
        , 
         Xiaoke
        , 
         Zhang
        , 
         Shixiu
        , 
         Dai
        , 
         Guanhua
        , 
         Han
        , 
         Shijie
        , 
         Liang
        , 
         Wenju
        , 
         Bond-Lamberty
        , 
         Ben
        . 2013. Soil Nematode Responses to Increases in Nitrogen Deposition and Precipitation in a Temperate Forest. 
       PLoS ONE
      . ",Soil Nematode Responses to Increases in Nitrogen Deposition and Precipitation in a Temperate Forest,2013,"
         Sun
        , 
         Xiaoming
        ","
         Sun
        , 
         Xiaoming
        , 
         Zhang
        , 
         Xiaoke
        , 
         Zhang
        , 
         Shixiu
        , 
         Dai
        , 
         Guanhua
        , 
         Han
        , 
         Shijie
        , 
         Liang
        , 
         Wenju
        , 
         Bond-Lamberty
        , 
         Ben
        ","
      8
     (
      12
     ):
      e82468
     ","
      8
     ","
      12
     ","
      e82468
     ",,,False,"
The environmental changes arising from nitrogen (N) deposition and precipitation influence soil ecological processes in forest ecosystems. However, the corresponding effects of environmental changes on soil biota are poorly known. Soil nematodes are the important bioindicator of soil environmental change, and their responses play a key role in the feedbacks of terrestrial ecosystems to climate change. Therefore, to explore the responsive mechanisms of soil biota to N deposition and precipitation, soil nematode communities were studied after 3 years of environmental changes by water and/or N addition in a temperate forest of Changbai Mountain, Northeast China. The results showed that water combined with N addition treatment decreased the total nematode abundance in the organic horizon (O), while the opposite trend was found in the mineral horizon (A). Significant reductions in the abundances of fungivores, plant-parasites and omnivores-predators were also found in the water combined with N addition treatment. The significant effect of water interacted with N on the total nematode abundance and trophic groups indicated that the impacts of N on soil nematode communities were mediated by water availability. The synergistic effect of precipitation and N deposition on soil nematode communities was stronger than each effect alone. Structural equation modeling suggested water and N additions had direct effects on soil nematode communities. The feedback of soil nematodes to water and nitrogen addition was highly sensitive and our results indicate that minimal variations in soil properties such as those caused by climate changes can lead to severe changes in soil nematode communities.
",False,
10.1371/journal.pone.0082792,"
       PLoS ONE
      ",,"
         Zou
        , 
         Yi
        , 
         Sang
        , 
         Weiguo
        , 
         Bai
        , 
         Fan
        , 
         Axmacher
        , 
         Jan Christoph
        , 
         Hui
        , 
         Dafeng
        . 2013. Relationships between Plant Diversity and the Abundance and α-Diversity of Predatory Ground Beetles (Coleoptera: Carabidae) in a Mature Asian Temperate Forest Ecosystem. 
       PLoS ONE
      . ",Relationships between Plant Diversity and the Abundance and α-Diversity of Predatory Ground Beetles (Coleoptera: Carabidae) in a Mature Asian Temperate Forest Ecosystem,2013,"
         Zou
        , 
         Yi
        ","
         Zou
        , 
         Yi
        , 
         Sang
        , 
         Weiguo
        , 
         Bai
        , 
         Fan
        , 
         Axmacher
        , 
         Jan Christoph
        , 
         Hui
        , 
         Dafeng
        ","
      8
     (
      12
     ):
      e82792
     ","
      8
     ","
      12
     ","
      e82792
     ",,,False,"
A positive relationship between plant diversity and both abundance and diversity of predatory arthropods is postulated by the Enemies Hypothesis, a central ecological top-down control hypothesis. It has been supported by experimental studies and investigations of agricultural and grassland ecosystems, while evidence from more complex mature forest ecosystems is limited. Our study was conducted on Changbai Mountain in one of the last remaining large pristine temperate forest environments in China. We used predatory ground beetles (Coleoptera: Carabidae) as target taxon to establish the relationship between phytodiversity and their activity abundance and diversity. Results showed that elevation was the only variable included in both models predicting carabid activity abundance and α-diversity. Shrub diversity was negatively and herb diversity positively correlated with beetle abundance, while shrub diversity was positively correlated with beetle α-diversity. Within the different forest types, a negative relationship between plant diversity and carabid activity abundance was observed, which stands in direct contrast to the Enemies Hypothesis. Furthermore, plant species density did not predict carabid α-diversity. In addition, the density of herbs, which is commonly believed to influence carabid movement, had little impact on the beetle activity abundance recorded on Changbai Mountain. Our study indicates that in a relatively large and heterogeneous mature forest area, relationships between plant and carabid diversity are driven by variations in environmental factors linked with altitudinal change. In addition, traditional top-down control theories that are suitable in explaining diversity patterns in ecosystems of low diversity appear to play a much less pronounced role in highly complex forest ecosystems.
",False,
10.1371/journal.pone.0083407,"
       PLoS ONE
      ",,"
         Bahlai
        , 
         Christine A.
        , 
         Colunga-Garcia
        , 
         Manuel
        , 
         Gage
        , 
         Stuart H.
        , 
         Landis
        , 
         Douglas A.
        , 
         Heil
        , 
         Martin
        . 2013. Long-Term Functional Dynamics of an Aphidophagous Coccinellid Community Remain Unchanged despite Repeated Invasions. 
       PLoS ONE
      . ",Long-Term Functional Dynamics of an Aphidophagous Coccinellid Community Remain Unchanged despite Repeated Invasions,2013,"
         Bahlai
        , 
         Christine A.
        ","
         Bahlai
        , 
         Christine A.
        , 
         Colunga-Garcia
        , 
         Manuel
        , 
         Gage
        , 
         Stuart H.
        , 
         Landis
        , 
         Douglas A.
        , 
         Heil
        , 
         Martin
        ","
      8
     (
      12
     ):
      e83407
     ","
      8
     ","
      12
     ","
      e83407
     ",,,False,"
Aphidophagous coccinellids (ladybeetles) are important providers of herbivore suppression ecosystem services. In the last 30 years, the invasion of exotic coccinellid species, coupled with observed declines in native species, has led to considerable interest in the community dynamics and ecosystem function of this guild. Here we examined a 24-year dataset of coccinellid communities in nine habitats in southwestern Michigan for changes in community function in response to invasion. Specifically we analyzed their temporal population dynamics and species diversity, and we modeled the community’s potential to suppress pests. Abundance of coccinellids varied widely between 1989 and 2012 and became increasingly exotic-dominated. More than 71% of 57,813 adult coccinellids captured over the 24-year study were exotic species. Shannon diversity increased slightly over time, but herbivore suppression potential of the community remained roughly constant over the course of the study. However, both Shannon diversity and herbivore suppression potential due to native species declined over time in all habitats. The relationship between Shannon diversity and herbivore suppression potential varied with habitat type: a positive relationship in forest and perennial habitats, but was uncorrelated in annual habitats. This trend may have been because annual habitats were dominated by a few, highly voracious exotic species. Our results indicated that although the composition of the coccinellid community in southwestern Michigan has changed dramatically in the past several decades, its function has remained relatively unchanged in both agricultural and natural habitats. While this is encouraging from the perspective of pest management, it should be noted that losses of one of the dominant exotic coccinellids could result in a rapid decline in pest suppression services if the remaining community is unable to respond. 
",False,
10.1371/journal.pone.0085513,"
       PLoS ONE
      ",,"
         Zhao
        , 
         Jie
        , 
         Wan
        , 
         Songze
        , 
         Zhang
        , 
         Chenlu
        , 
         Liu
        , 
         Zhanfeng
        , 
         Zhou
        , 
         Lixia
        , 
         Fu
        , 
         Shenglei
        , 
         Hui
        , 
         Dafeng
        . 2014. Contributions of Understory and/or Overstory Vegetations to Soil Microbial PLFA and Nematode Diversities in Eucalyptus Monocultures. 
       PLoS ONE
      . ",Contributions of Understory and/or Overstory Vegetations to Soil Microbial PLFA and Nematode Diversities in Eucalyptus Monocultures,2014,"
         Zhao
        , 
         Jie
        ","
         Zhao
        , 
         Jie
        , 
         Wan
        , 
         Songze
        , 
         Zhang
        , 
         Chenlu
        , 
         Liu
        , 
         Zhanfeng
        , 
         Zhou
        , 
         Lixia
        , 
         Fu
        , 
         Shenglei
        , 
         Hui
        , 
         Dafeng
        ","
      9
     (
      1
     ):
      e85513
     ","
      9
     ","
      1
     ","
      e85513
     ",,,False,"
Ecological interactions between aboveground and belowground biodiversity have received many attentions in the recent decades. Although soil biodiversity declined with the decrease of plant diversity, many previous studies found plant species identities were more important than plant diversity in controlling soil biodiversity. This study focused on the responses of soil biodiversity to the altering of plant functional groups, namely overstory and understory vegetations, rather than plant diversity gradient. We conducted an experiment by removing overstory and/or understory vegetation to compare their effects on soil microbial phospholipid fatty acid (PLFA) and nematode diversities in eucalyptus monocultures. Our results indicated that both overstory and understory vegetations could affect soil microbial PLFA and nematode diversities, which manifested as the decrease in Shannon–Wiener diversity index (
       
        H′
       ) and Pielou evenness index (J) and the increase in Simpson dominance index (λ) after vegetation removal. Soil microclimate change explained part of variance of soil biodiversity indices. Both overstory and understory vegetations positively correlated with soil microbial PLFA and nematode diversities. In addition, the alteration of soil biodiversity might be due to a mixing effect of bottom-up control and soil microclimate change after vegetation removal in the studied plantations. Given the studied ecosystem is common in humid subtropical and tropical region of the world, our findings might have great potential to extrapolate to large scales and could be conducive to ecosystem management and service.
",False,
10.1371/journal.pone.0089084,"
       PLoS ONE
      ",,"
         Mokany
        , 
         Karel
        , 
         Westcott
        , 
         David A.
        , 
         Prasad
        , 
         Soumya
        , 
         Ford
        , 
         Andrew J.
        , 
         Metcalfe
        , 
         Daniel J.
        , 
         Hérault
        , 
         Bruno
        . 2014. Identifying Priority Areas for Conservation and Management in Diverse Tropical Forests. 
       PLoS ONE
      . ",Identifying Priority Areas for Conservation and Management in Diverse Tropical Forests,2014,"
         Mokany
        , 
         Karel
        ","
         Mokany
        , 
         Karel
        , 
         Westcott
        , 
         David A.
        , 
         Prasad
        , 
         Soumya
        , 
         Ford
        , 
         Andrew J.
        , 
         Metcalfe
        , 
         Daniel J.
        , 
         Hérault
        , 
         Bruno
        ","
      9
     (
      2
     ):
      e89084
     ","
      9
     ","
      2
     ","
      e89084
     ",,,False,"
The high concentration of the world’s species in tropical forests endows these systems with particular importance for retaining global biodiversity, yet it also presents significant challenges for ecology and conservation science. The vast number of rare and yet to be discovered species restricts the applicability of species-level modelling for tropical forests, while the capacity of community classification approaches to identify priorities for conservation and management is also limited. Here we assessed the degree to which macroecological modelling can overcome shortfalls in our knowledge of biodiversity in tropical forests and help identify priority areas for their conservation and management. We used 527 plant community survey plots in the Australian Wet Tropics to generate models and predictions of species richness, compositional dissimilarity, and community composition for all the 4,313 vascular plant species recorded across the region (>1.3 million communities (grid cells)). We then applied these predictions to identify areas of tropical forest likely to contain the greatest concentration of species, rare species, endemic species and primitive angiosperm families. Synthesising these alternative attributes of diversity into a single index of conservation value, we identified two areas within the Australian wet tropics that should be a high priority for future conservation actions: the Atherton Tablelands and Daintree rainforest. Our findings demonstrate the value of macroecological modelling in identifying priority areas for conservation and management actions within highly diverse systems, such as tropical forests.
",False,
10.1371/journal.pone.0090513,"
       PLoS ONE
      ",,"
         Negrete
        , 
         Lisandro
        , 
         Colpo
        , 
         Karine D.
        , 
         Brusa
        , 
         Francisco
        , 
         Moya-Larano
        , 
         Jordi
        . 2014. Land Planarian Assemblages in Protected Areas of the Interior Atlantic Forest: Implications for Conservation. 
       PLoS ONE
      . ",Land Planarian Assemblages in Protected Areas of the Interior Atlantic Forest: Implications for Conservation,2014,"
         Negrete
        , 
         Lisandro
        ","
         Negrete
        , 
         Lisandro
        , 
         Colpo
        , 
         Karine D.
        , 
         Brusa
        , 
         Francisco
        , 
         Moya-Larano
        , 
         Jordi
        ","
      9
     (
      3
     ):
      e90513
     ","
      9
     ","
      3
     ","
      e90513
     ",,,False,"
Land planarians are an interesting group of free-living flatworms that can be useful as bioindicators because of their high sensitivity to environmental changes and low dispersal capacity. In this study, we describe and compare assemblages of land planarians from areas with different conservation degrees of the Interior Atlantic Forest (Misiones, Argentina), and assess factors that could be related to their abundance and richness. Eight sites were tracked in search of land planarians in Reserva de Vida Silvestre Urugua-í (RVSU) and Campo Anexo Manuel Belgrano (CAMB). Diurnal and nocturnal surveys were performed in each site along nine sampling campaigns. We collected 237 individuals belonging to 18 species of the subfamily Geoplaninae. All sites were dominated by 
       
        Geoplana
        sp. 1 and 
       
        Pasipha hauseri
       . The richness estimators showed that there would be more species in RVSU than in CAMB. The abundance and richness of land planarians was high during the night and after rainfalls, suggesting an increased activity of flatworms under such conditions. The abundance and richness of land planarians were also related to the conservation condition of the sites. Disturbed sites showed less abundance and richness, and were segregated from non-disturbed ones by nmMDS analysis. Beta diversity between sites was higher than expected, indicating that the species turnover between sites contributed more to the total richness (gamma diversity) than the alpha diversity.
",False,
10.1371/journal.pone.0093733,"
       PLoS ONE
      ",,"
         Wang
        , 
         Jiang
        , 
         Ge
        , 
         Yuan
        , 
         Chen
        , 
         Tong
        , 
         Bai
        , 
         Yi
        , 
         Qian
        , 
         Bao Ying
        , 
         Zhang
        , 
         Chong Bang
        , 
         Chen
        , 
         Jin
        . 2014. Facilitation Drives the Positive Effects of Plant Richness on Trace Metal Removal in a Biodiversity Experiment. 
       PLoS ONE
      . ",Facilitation Drives the Positive Effects of Plant Richness on Trace Metal Removal in a Biodiversity Experiment,2014,"
         Wang
        , 
         Jiang
        ","
         Wang
        , 
         Jiang
        , 
         Ge
        , 
         Yuan
        , 
         Chen
        , 
         Tong
        , 
         Bai
        , 
         Yi
        , 
         Qian
        , 
         Bao Ying
        , 
         Zhang
        , 
         Chong Bang
        , 
         Chen
        , 
         Jin
        ","
      9
     (
      4
     ):
      e93733
     ","
      9
     ","
      4
     ","
      e93733
     ",,,False,"

Background
Phytoextraction is an environmentally acceptable and inexpensive technique for mine tailing rehabilitation that uses metallophyte plants. These plants reduce the soil trace metal contents to environmentally acceptable levels by accumulating trace metals. Recently, whether more trace metals can be removed by species-rich communities of these plants received great attention, as species richness has been reported having positive effects on ecosystem functions. However, how the species richness affects trace metals removal of plant communities of mine tailing is rarely known.


Methodology/Principal Findings
We examined the effects of species richness on soil trace metal removal in both natural and experimental plant communities. The root lengths and stem heights of each plant species were measured in order to calculate the functional diversity indices. Our results showed that trace metal (Cu, Cd, Pb and Zn) concentrations in mine tailing soil declined as species richness increased in both the natural and experimental plant communities. Species richness, rather than functional diversity, positively affected the mineralomass of the experimental plant communities. The intensity of plant-plant facilitation increased with the species richness of experimental communities. Due to the incremental role of plant-plant facilitation, most of the species had higher biomasses, higher trace metal concentrations in their plant tissues and lower malondialdehyde concentrations in their leaves. Consequently, the positive effects of species richness on mineralomass were mostly attributable to facilitation among plants.


Conclusions/Significance
Our results provide clear evidence that, due to plant-plant facilitation, species richness positively affects the removal of trace metals from mine tailing soil through phytoextraction and provides further information on diversity conservation and environmental remediation in a mine tailing environment.

",False,
10.1371/journal.pone.0095081,"
       PLoS ONE
      ",,"
         Zhang
        , 
         Jianliang
        , 
         Liu
        , 
         Fangzheng
        , 
         Cui
        , 
         Guofa
        , 
         Webb
        , 
         Edward
        . 2014. The Efficacy of Landscape-Level Conservation in Changbai Mountain Biosphere Reserve, China. 
       PLoS ONE
      . ","The Efficacy of Landscape-Level Conservation in Changbai Mountain Biosphere Reserve, China",2014,"
         Zhang
        , 
         Jianliang
        ","
         Zhang
        , 
         Jianliang
        , 
         Liu
        , 
         Fangzheng
        , 
         Cui
        , 
         Guofa
        , 
         Webb
        , 
         Edward
        ","
      9
     (
      4
     ):
      e95081
     ","
      9
     ","
      4
     ","
      e95081
     ",,,False,"
Anthropogenic landscape alteration is rather common in many protected areas (PAs), jeopardizing the efficacy of PAs conservation. However, the general consensus is that PAs still remain effective in habitat conservation. To assess the efficacy of landscape-level conservation, we examined landscape alterations in the Changbai Mountain Biosphere Reserve (CMBR), which was established in 1960 as a “flagship” protected area in China. Based on analyses of high-resolution satellite images and data of forest inventory, field survey and interview, we developed two new indexes to assess the efficacy of landscape conservation, i.e. the quality index of protected landscape and the interference index of anthropogenic landscape. From 1993 to 2012, the quality index increased from 74.48 to 75.50, and the interference index decreased from 0.49 to 0.06, suggesting that the overall quality of protected landscape improved and the degree of anthropogenic interference decreased in CMBR. The increase in landscape quality was mainly due to the progressive vegetation recovery of previous cutover land in the windthrow area, the cease of the use of the cultivated land, and the amelioration of spatial pattern of protected landscape. We conclude that the current landscape conservation methods used in CMBR are effective, and the method we developed has the potential to be used to assess the efficacy of landscape-level conservation in nature reserves worldwide.
",False,
