pandas.index,filename,doi,title,level,section,nchar,status,parser,country_conf,country_predicted,geo.admin1,geo.country_code3,geo.feature_class,geo.feature_code,geo.geonameid,geo.lat,geo.lon,geo.place_name,spans,word
0,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Introduction,5835,True,mordecai,0.8529636,IDN,NA,IDN,T,ISLS,1624114,-9,120,Lesser Sunda Islands,"[{'end': 1619, 'start': 1603}]",Southeastern USA
1,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Introduction,5835,True,mordecai,0.2353872,MNP,,,,,,,,,"[{'end': 1682, 'start': 1669}]",Ythan estuary
2,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Introduction,5835,True,mordecai,0.9516948,PRT,NA,PRT,A,PCLI,2264397,39.6945,-8.13057,Portuguese Republic,"[{'end': 5696, 'start': 5688}]",Portugal
0,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.9114485,IRL,Leinster,IRL,P,PPLC,2964574,53.33306,-6.24889,Dublin,"[{'end': 81, 'start': 75}]",Dublin
1,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.80254495,GBR,England,GBR,A,ADM2,3333181,50.38333,-4.13333,Plymouth,"[{'end': 91, 'start': 83}]",Plymouth
2,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.9448091,PRT,Porto,PRT,P,PPLA,2735943,41.14961,-8.61099,Porto,"[{'end': 98, 'start': 93}]",Porto
3,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.94658476,ITA,Tuscany,ITA,A,ADM2,3174658,43.23333,10.58333,Provincia di Livorno,"[{'end': 324, 'start': 317}]",Livorno
4,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.94658476,ITA,NA,ITA,A,PCLI,3175395,42.83333,12.83333,Italian Republic,"[{'end': 446, 'start': 441}]",Italy
5,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.8646736,ITA,Apulia,ITA,A,ADM2,3174952,40.21667,18.16667,Provincia di Lecce,"[{'end': 457, 'start': 452}]",Lecce
6,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.8646736,ITA,Apulia,ITA,A,ADM2,3174952,40.21667,18.16667,Provincia di Lecce,"[{'end': 600, 'start': 595}]",Lecce
7,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.94658476,ITA,NA,ITA,A,PCLI,3175395,42.83333,12.83333,Italian Republic,"[{'end': 608, 'start': 603}]",Italy
8,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.8182204,DEU,Schleswig-Holstein,DEU,P,PPLA4,3208547,54.18143,7.8863,Helgoland,"[{'end': 622, 'start': 613}]",Helgoland
9,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.80254495,DEU,Schleswig-Holstein,DEU,A,ADM1,2838632,54.2,9.75,Schleswig-Holstein,"[{'end': 687, 'start': 678}]",Schleswig
10,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.8182204,DEU,Schleswig-Holstein,DEU,P,PPLA4,3208547,54.18143,7.8863,Helgoland,"[{'end': 826, 'start': 817}]",Helgoland
11,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.8646736,ITA,Apulia,ITA,A,ADM2,3174952,40.21667,18.16667,Provincia di Lecce,"[{'end': 1059, 'start': 1054}]",Lecce
12,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.94658476,ITA,Tuscany,ITA,A,ADM2,3174658,43.23333,10.58333,Provincia di Livorno,"[{'end': 1071, 'start': 1064}]",Livorno
13,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.9448091,PRT,Porto,PRT,P,PPLA,2735943,41.14961,-8.61099,Porto,"[{'end': 1102, 'start': 1097}]",Porto
14,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.94042647,PRT,NA,PRT,A,PCLI,2264397,39.6945,-8.13057,Portuguese Republic,"[{'end': 1136, 'start': 1128}]",Portugal
15,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.8182204,DEU,Schleswig-Holstein,DEU,P,PPLA4,3208547,54.18143,7.8863,Helgoland,"[{'end': 1239, 'start': 1230}]",Helgoland
16,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.8646736,ITA,Apulia,ITA,A,ADM2,3174952,40.21667,18.16667,Provincia di Lecce,"[{'end': 1487, 'start': 1482}]",Lecce
17,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.9448091,PRT,Porto,PRT,P,PPLA,2735943,41.14961,-8.61099,Porto,"[{'end': 1562, 'start': 1557}]",Porto
18,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.8182204,DEU,Schleswig-Holstein,DEU,P,PPLA4,3208547,54.18143,7.8863,Helgoland,"[{'end': 1783, 'start': 1774}]",Helgoland
19,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.9448091,PRT,Porto,PRT,P,PPLA,2735943,41.14961,-8.61099,Porto,"[{'end': 1803, 'start': 1798}]",Porto
20,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.94658476,ITA,Tuscany,ITA,A,ADM2,3174658,43.23333,10.58333,Provincia di Livorno,"[{'end': 1812, 'start': 1805}]",Livorno
21,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.8646736,ITA,Apulia,ITA,A,ADM2,3174952,40.21667,18.16667,Provincia di Lecce,"[{'end': 1822, 'start': 1817}]",Lecce
22,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.9114485,IRL,Leinster,IRL,P,PPLC,2964574,53.33306,-6.24889,Dublin,"[{'end': 2137, 'start': 2131}]",Dublin
23,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.7651495,GBR,NA,GBR,A,PCLI,2635167,54.75844,-2.69531,United Kingdom of Great Britain and Northern Ireland,"[{'end': 2145, 'start': 2138}]",Ireland
24,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.9448091,PRT,Porto,PRT,P,PPLA,2735943,41.14961,-8.61099,Porto,"[{'end': 2325, 'start': 2320}]",Porto
25,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.94042647,PRT,NA,PRT,A,PCLI,2264397,39.6945,-8.13057,Portuguese Republic,"[{'end': 2334, 'start': 2326}]",Portugal
26,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.92989576,FRA,NA,FRA,A,PCLI,3017382,46,2,Republic of France,"[{'end': 2487, 'start': 2481}]",France
27,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.26694268,ITA,,,,,,,,,"[{'end': 2606, 'start': 2595}]",Lecce Italy
28,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.9114485,USA,Nebraska,USA,P,PPLA,5072006,40.8,-96.66696,Lincoln,"[{'end': 5065, 'start': 5058}]",Lincoln
29,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.8646736,ITA,Emilia-Romagna,ITA,A,ADM3,6536716,44.43556,10.40329,Castelnovo ne' Monti,"[{'end': 5069, 'start': 5067}]",NE
30,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.92989576,USA,Louisiana,USA,S,AIRP,4319780,29.2605,-89.35478,Chevron USA Incorporated Seaplane Base,"[{'end': 5074, 'start': 5071}]",USA
31,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.94658476,ITA,Tuscany,ITA,A,ADM2,3174658,43.23333,10.58333,Provincia di Livorno,"[{'end': 7226, 'start': 7219}]",Livorno
32,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Methods,11615,True,mordecai,0.8646736,ITA,Apulia,ITA,A,ADM2,3174952,40.21667,18.16667,Provincia di Lecce,"[{'end': 7236, 'start': 7231}]",Lecce
0,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Ethics Statement,912,True,mordecai,0.93822384,IRL,Leinster,IRL,P,PPLC,2964574,53.33306,-6.24889,Dublin,"[{'end': 73, 'start': 67}]",Dublin
1,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Ethics Statement,912,True,mordecai,0.8212683,GBR,England,GBR,A,ADM2,3333181,50.38333,-4.13333,Plymouth,"[{'end': 83, 'start': 75}]",Plymouth
2,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Ethics Statement,912,True,mordecai,0.93822384,PRT,Porto,PRT,P,PPLA,2735943,41.14961,-8.61099,Porto,"[{'end': 90, 'start': 85}]",Porto
3,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Ethics Statement,912,True,mordecai,0.94819117,ITA,Tuscany,ITA,A,ADM2,3174658,43.23333,10.58333,Provincia di Livorno,"[{'end': 316, 'start': 309}]",Livorno
4,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Ethics Statement,912,True,mordecai,0.94819117,ITA,NA,ITA,A,PCLI,3175395,42.83333,12.83333,Italian Republic,"[{'end': 438, 'start': 433}]",Italy
5,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Ethics Statement,912,True,mordecai,0.88395447,ITA,Apulia,ITA,A,ADM2,3174952,40.21667,18.16667,Provincia di Lecce,"[{'end': 449, 'start': 444}]",Lecce
6,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Ethics Statement,912,True,mordecai,0.88395447,ITA,Apulia,ITA,A,ADM2,3174952,40.21667,18.16667,Provincia di Lecce,"[{'end': 592, 'start': 587}]",Lecce
7,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Ethics Statement,912,True,mordecai,0.94819117,ITA,NA,ITA,A,PCLI,3175395,42.83333,12.83333,Italian Republic,"[{'end': 600, 'start': 595}]",Italy
8,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Ethics Statement,912,True,mordecai,0.88459367,DEU,Schleswig-Holstein,DEU,P,PPLA4,3208547,54.18143,7.8863,Helgoland,"[{'end': 614, 'start': 605}]",Helgoland
9,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Ethics Statement,912,True,mordecai,0.8212683,DEU,Schleswig-Holstein,DEU,A,ADM1,2838632,54.2,9.75,Schleswig-Holstein,"[{'end': 679, 'start': 670}]",Schleswig
10,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Ethics Statement,912,True,mordecai,0.88459367,DEU,Schleswig-Holstein,DEU,P,PPLA4,3208547,54.18143,7.8863,Helgoland,"[{'end': 818, 'start': 809}]",Helgoland
0,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,mordecai,0.80478275,ITA,Apulia,ITA,A,ADM2,3174952,40.21667,18.16667,Provincia di Lecce,"[{'end': 138, 'start': 133}]",Lecce
1,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,mordecai,0.9391171,ITA,Tuscany,ITA,A,ADM2,3174658,43.23333,10.58333,Provincia di Livorno,"[{'end': 150, 'start': 143}]",Livorno
2,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,mordecai,0.95871025,PRT,Porto,PRT,P,PPLA,2735943,41.14961,-8.61099,Porto,"[{'end': 181, 'start': 176}]",Porto
3,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,mordecai,0.9470949,PRT,NA,PRT,A,PCLI,2264397,39.6945,-8.13057,Portuguese Republic,"[{'end': 215, 'start': 207}]",Portugal
4,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,mordecai,0.85465515,DEU,Schleswig-Holstein,DEU,P,PPLA4,3208547,54.18143,7.8863,Helgoland,"[{'end': 318, 'start': 309}]",Helgoland
5,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,mordecai,0.80478275,ITA,Apulia,ITA,A,ADM2,3174952,40.21667,18.16667,Provincia di Lecce,"[{'end': 566, 'start': 561}]",Lecce
6,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,mordecai,0.95871025,PRT,Porto,PRT,P,PPLA,2735943,41.14961,-8.61099,Porto,"[{'end': 641, 'start': 636}]",Porto
7,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,mordecai,0.85465515,DEU,Schleswig-Holstein,DEU,P,PPLA4,3208547,54.18143,7.8863,Helgoland,"[{'end': 862, 'start': 853}]",Helgoland
8,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,mordecai,0.95871025,PRT,Porto,PRT,P,PPLA,2735943,41.14961,-8.61099,Porto,"[{'end': 882, 'start': 877}]",Porto
9,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,mordecai,0.9391171,ITA,Tuscany,ITA,A,ADM2,3174658,43.23333,10.58333,Provincia di Livorno,"[{'end': 891, 'start': 884}]",Livorno
10,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,mordecai,0.80478275,ITA,Apulia,ITA,A,ADM2,3174952,40.21667,18.16667,Provincia di Lecce,"[{'end': 901, 'start': 896}]",Lecce
11,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,mordecai,0.94635254,IRL,Leinster,IRL,P,PPLC,2964574,53.33306,-6.24889,Dublin,"[{'end': 1216, 'start': 1210}]",Dublin
12,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,mordecai,0.78164184,GBR,NA,GBR,A,PCLI,2635167,54.75844,-2.69531,United Kingdom of Great Britain and Northern Ireland,"[{'end': 1224, 'start': 1217}]",Ireland
13,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,mordecai,0.95871025,PRT,Porto,PRT,P,PPLA,2735943,41.14961,-8.61099,Porto,"[{'end': 1404, 'start': 1399}]",Porto
14,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,mordecai,0.9470949,PRT,NA,PRT,A,PCLI,2264397,39.6945,-8.13057,Portuguese Republic,"[{'end': 1413, 'start': 1405}]",Portugal
15,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,mordecai,0.9391171,FRA,NA,FRA,A,PCLI,3017382,46,2,Republic of France,"[{'end': 1566, 'start': 1560}]",France
16,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Study Systems,1731,True,mordecai,0.21686038,ITA,,,,,,,,,"[{'end': 1685, 'start': 1674}]",Lecce Italy
0,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Experimental Design and Manipulations,1561,False,mordecai
0,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Sampling,3864,True,mordecai,0.51560104,ITA,,,,,,,,,"[{'end': 37, 'start': 29}]",Quadrats
1,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Sampling,3864,True,mordecai,0.96349823,USA,Nebraska,USA,P,PPLA,5072006,40.8,-96.66696,Lincoln,"[{'end': 850, 'start': 843}]",Lincoln
2,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Sampling,3864,True,mordecai,0.8529636,ITA,Emilia-Romagna,ITA,A,ADM3,6536716,44.43556,10.40329,Castelnovo ne' Monti,"[{'end': 854, 'start': 852}]",NE
3,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Sampling,3864,True,mordecai,0.9516948,USA,Louisiana,USA,S,AIRP,4319780,29.2605,-89.35478,Chevron USA Incorporated Seaplane Base,"[{'end': 859, 'start': 856}]",USA
4,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Sampling,3864,True,mordecai,0.95639527,ITA,Tuscany,ITA,A,ADM2,3174658,43.23333,10.58333,Provincia di Livorno,"[{'end': 3011, 'start': 3004}]",Livorno
5,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Sampling,3864,True,mordecai,0.8529636,ITA,Apulia,ITA,A,ADM2,3174952,40.21667,18.16667,Provincia di Lecce,"[{'end': 3021, 'start': 3016}]",Lecce
0,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Community structure,663,False,mordecai
0,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Ecosystem functioning,3191,True,mordecai,0.96349823,USA,Nebraska,USA,P,PPLA,5072006,40.8,-96.66696,Lincoln,"[{'end': 177, 'start': 170}]",Lincoln
1,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Ecosystem functioning,3191,True,mordecai,0.8529636,ITA,Emilia-Romagna,ITA,A,ADM3,6536716,44.43556,10.40329,Castelnovo ne' Monti,"[{'end': 181, 'start': 179}]",NE
2,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Ecosystem functioning,3191,True,mordecai,0.9516948,USA,Louisiana,USA,S,AIRP,4319780,29.2605,-89.35478,Chevron USA Incorporated Seaplane Base,"[{'end': 186, 'start': 183}]",USA
3,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Ecosystem functioning,3191,True,mordecai,0.95639527,ITA,Tuscany,ITA,A,ADM2,3174658,43.23333,10.58333,Provincia di Livorno,"[{'end': 2338, 'start': 2331}]",Livorno
4,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Ecosystem functioning,3191,True,mordecai,0.8529636,ITA,Apulia,ITA,A,ADM2,3174952,40.21667,18.16667,Provincia di Lecce,"[{'end': 2348, 'start': 2343}]",Lecce
0,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Analyses,2813,False,mordecai
0,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Community structure,2804,False,mordecai
0,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Ecosystem Functioning,721,False,mordecai
0,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,mordecai,0.957188,PRT,Porto,PRT,P,PPLA,2735943,41.14961,-8.61099,Porto,"[{'end': 118, 'start': 113}]",Porto
1,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,mordecai,0.957188,PRT,Porto,PRT,P,PPLA,2735943,41.14961,-8.61099,Porto,"[{'end': 173, 'start': 168}]",Porto
2,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,mordecai,0.9528109,FRA,Brittany,FRA,P,PPL,2982809,48.72381,-3.98709,Roscoff,"[{'end': 202, 'start': 195}]",Roscoff
3,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,mordecai,0.9048774,ITA,Apulia,ITA,A,ADM2,3174952,40.21667,18.16667,Provincia di Lecce,"[{'end': 509, 'start': 504}]",Lecce
4,journal.pone.0066238.xml,10.1371/journal.pone.0066238,Large-Scale Variation in Combined Impacts of Canopy Loss and Disturbance on Community Structure and Ecosystem Functioning,body,Results,15855,True,mordecai,0.957188,IRL,Leinster,IRL,P,PPLC,2964574,53.33306,-6.24889,Dublin,"[{'end': 533, 'start': 527}]",Dublin
