doi,publisher_name,publisher_abbreviation,citation,title,publish_year,first_author,authors_list,volume_issue_pages,volume,issue,start_page,end_page,keywords_list,no_keywords_list,abstract,no_abstract,url
10.1371/journal.pone.0083407,"
       PLoS ONE
      ",,"
         Bahlai
        , 
         Christine A.
        , 
         Colunga-Garcia
        , 
         Manuel
        , 
         Gage
        , 
         Stuart H.
        , 
         Landis
        , 
         Douglas A.
        , 
         Heil
        , 
         Martin
        . 2013. Long-Term Functional Dynamics of an Aphidophagous Coccinellid Community Remain Unchanged despite Repeated Invasions. 
       PLoS ONE
      . ",Long-Term Functional Dynamics of an Aphidophagous Coccinellid Community Remain Unchanged despite Repeated Invasions,2013,"
         Bahlai
        , 
         Christine A.
        ","
         Bahlai
        , 
         Christine A.
        , 
         Colunga-Garcia
        , 
         Manuel
        , 
         Gage
        , 
         Stuart H.
        , 
         Landis
        , 
         Douglas A.
        , 
         Heil
        , 
         Martin
        ","
      8
     (
      12
     ):
      e83407
     ","
      8
     ","
      12
     ","
      e83407
     ",,,False,"
Aphidophagous coccinellids (ladybeetles) are important providers of herbivore suppression ecosystem services. In the last 30 years, the invasion of exotic coccinellid species, coupled with observed declines in native species, has led to considerable interest in the community dynamics and ecosystem function of this guild. Here we examined a 24-year dataset of coccinellid communities in nine habitats in southwestern Michigan for changes in community function in response to invasion. Specifically we analyzed their temporal population dynamics and species diversity, and we modeled the community’s potential to suppress pests. Abundance of coccinellids varied widely between 1989 and 2012 and became increasingly exotic-dominated. More than 71% of 57,813 adult coccinellids captured over the 24-year study were exotic species. Shannon diversity increased slightly over time, but herbivore suppression potential of the community remained roughly constant over the course of the study. However, both Shannon diversity and herbivore suppression potential due to native species declined over time in all habitats. The relationship between Shannon diversity and herbivore suppression potential varied with habitat type: a positive relationship in forest and perennial habitats, but was uncorrelated in annual habitats. This trend may have been because annual habitats were dominated by a few, highly voracious exotic species. Our results indicated that although the composition of the coccinellid community in southwestern Michigan has changed dramatically in the past several decades, its function has remained relatively unchanged in both agricultural and natural habitats. While this is encouraging from the perspective of pest management, it should be noted that losses of one of the dominant exotic coccinellids could result in a rapid decline in pest suppression services if the remaining community is unable to respond. 
",False,
10.1371/journal.pone.0085513,"
       PLoS ONE
      ",,"
         Zhao
        , 
         Jie
        , 
         Wan
        , 
         Songze
        , 
         Zhang
        , 
         Chenlu
        , 
         Liu
        , 
         Zhanfeng
        , 
         Zhou
        , 
         Lixia
        , 
         Fu
        , 
         Shenglei
        , 
         Hui
        , 
         Dafeng
        . 2014. Contributions of Understory and/or Overstory Vegetations to Soil Microbial PLFA and Nematode Diversities in Eucalyptus Monocultures. 
       PLoS ONE
      . ",Contributions of Understory and/or Overstory Vegetations to Soil Microbial PLFA and Nematode Diversities in Eucalyptus Monocultures,2014,"
         Zhao
        , 
         Jie
        ","
         Zhao
        , 
         Jie
        , 
         Wan
        , 
         Songze
        , 
         Zhang
        , 
         Chenlu
        , 
         Liu
        , 
         Zhanfeng
        , 
         Zhou
        , 
         Lixia
        , 
         Fu
        , 
         Shenglei
        , 
         Hui
        , 
         Dafeng
        ","
      9
     (
      1
     ):
      e85513
     ","
      9
     ","
      1
     ","
      e85513
     ",,,False,"
Ecological interactions between aboveground and belowground biodiversity have received many attentions in the recent decades. Although soil biodiversity declined with the decrease of plant diversity, many previous studies found plant species identities were more important than plant diversity in controlling soil biodiversity. This study focused on the responses of soil biodiversity to the altering of plant functional groups, namely overstory and understory vegetations, rather than plant diversity gradient. We conducted an experiment by removing overstory and/or understory vegetation to compare their effects on soil microbial phospholipid fatty acid (PLFA) and nematode diversities in eucalyptus monocultures. Our results indicated that both overstory and understory vegetations could affect soil microbial PLFA and nematode diversities, which manifested as the decrease in Shannon–Wiener diversity index (
       
        H′
       ) and Pielou evenness index (J) and the increase in Simpson dominance index (λ) after vegetation removal. Soil microclimate change explained part of variance of soil biodiversity indices. Both overstory and understory vegetations positively correlated with soil microbial PLFA and nematode diversities. In addition, the alteration of soil biodiversity might be due to a mixing effect of bottom-up control and soil microclimate change after vegetation removal in the studied plantations. Given the studied ecosystem is common in humid subtropical and tropical region of the world, our findings might have great potential to extrapolate to large scales and could be conducive to ecosystem management and service.
",False,
10.1371/journal.pone.0095081,"
       PLoS ONE
      ",,"
         Zhang
        , 
         Jianliang
        , 
         Liu
        , 
         Fangzheng
        , 
         Cui
        , 
         Guofa
        , 
         Webb
        , 
         Edward
        . 2014. The Efficacy of Landscape-Level Conservation in Changbai Mountain Biosphere Reserve, China. 
       PLoS ONE
      . ","The Efficacy of Landscape-Level Conservation in Changbai Mountain Biosphere Reserve, China",2014,"
         Zhang
        , 
         Jianliang
        ","
         Zhang
        , 
         Jianliang
        , 
         Liu
        , 
         Fangzheng
        , 
         Cui
        , 
         Guofa
        , 
         Webb
        , 
         Edward
        ","
      9
     (
      4
     ):
      e95081
     ","
      9
     ","
      4
     ","
      e95081
     ",,,False,"
Anthropogenic landscape alteration is rather common in many protected areas (PAs), jeopardizing the efficacy of PAs conservation. However, the general consensus is that PAs still remain effective in habitat conservation. To assess the efficacy of landscape-level conservation, we examined landscape alterations in the Changbai Mountain Biosphere Reserve (CMBR), which was established in 1960 as a “flagship” protected area in China. Based on analyses of high-resolution satellite images and data of forest inventory, field survey and interview, we developed two new indexes to assess the efficacy of landscape conservation, i.e. the quality index of protected landscape and the interference index of anthropogenic landscape. From 1993 to 2012, the quality index increased from 74.48 to 75.50, and the interference index decreased from 0.49 to 0.06, suggesting that the overall quality of protected landscape improved and the degree of anthropogenic interference decreased in CMBR. The increase in landscape quality was mainly due to the progressive vegetation recovery of previous cutover land in the windthrow area, the cease of the use of the cultivated land, and the amelioration of spatial pattern of protected landscape. We conclude that the current landscape conservation methods used in CMBR are effective, and the method we developed has the potential to be used to assess the efficacy of landscape-level conservation in nature reserves worldwide.
",False,
10.1371/journal.pone.0097910,"
       PLoS ONE
      ",,"
         Vaglio Laurin
        , 
         Gaia
        , 
         Chan
        , 
         Jonathan Cheung-Wai
        , 
         Chen
        , 
         Qi
        , 
         Lindsell
        , 
         Jeremy A.
        , 
         Coomes
        , 
         David A.
        , 
         Guerriero
        , 
         Leila
        , 
         Frate
        , 
         Fabio Del
        , 
         Miglietta
        , 
         Franco
        , 
         Valentini
        , 
         Riccardo
        , 
         Sears
        , 
         Michael
        . 2014. Biodiversity Mapping in a Tropical West African Forest with Airborne Hyperspectral Data. 
       PLoS ONE
      . ",Biodiversity Mapping in a Tropical West African Forest with Airborne Hyperspectral Data,2014,"
         Vaglio Laurin
        , 
         Gaia
        ","
         Vaglio Laurin
        , 
         Gaia
        , 
         Chan
        , 
         Jonathan Cheung-Wai
        , 
         Chen
        , 
         Qi
        , 
         Lindsell
        , 
         Jeremy A.
        , 
         Coomes
        , 
         David A.
        , 
         Guerriero
        , 
         Leila
        , 
         Frate
        , 
         Fabio Del
        , 
         Miglietta
        , 
         Franco
        , 
         Valentini
        , 
         Riccardo
        , 
         Sears
        , 
         Michael
        ","
      9
     (
      6
     ):
      e97910
     ","
      9
     ","
      6
     ","
      e97910
     ",,,False,"
Tropical forests are major repositories of biodiversity, but are fast disappearing as land is converted to agriculture. Decision-makers need to know which of the remaining forests to prioritize for conservation, but the only spatial information on forest biodiversity has, until recently, come from a sparse network of ground-based plots. Here we explore whether airborne hyperspectral imagery can be used to predict the alpha diversity of upper canopy trees in a West African forest. The abundance of tree species were collected from 64 plots (each 1250 m2 in size) within a Sierra Leonean national park, and Shannon-Wiener biodiversity indices were calculated. An airborne spectrometer measured reflectances of 186 bands in the visible and near-infrared spectral range at 1 m2 resolution. The standard deviations of these reflectance values and their first-order derivatives were calculated for each plot from the c. 1250 pixels of hyperspectral information within them. Shannon-Wiener indices were then predicted from these plot-based reflectance statistics using a machine-learning algorithm (Random Forest). The regression model fitted the data well (pseudo-R2 = 84.9%), and we show that standard deviations of green-band reflectances and infra-red region derivatives had the strongest explanatory powers. Our work shows that airborne hyperspectral sensing can be very effective at mapping canopy tree diversity, because its high spatial resolution allows within-plot heterogeneity in reflectance to be characterized, making it an effective tool for monitoring forest biodiversity over large geographic scales.
",False,
10.1371/journal.pone.0099385,"
       PLoS ONE
      ",,"
         Du
        , 
         Zhimin
        , 
         Xie
        , 
         Yan
        , 
         Hu
        , 
         Liqun
        , 
         Hu
        , 
         Longxing
        , 
         Xu
        , 
         Shendong
        , 
         Li
        , 
         Daoxin
        , 
         Wang
        , 
         Gongfang
        , 
         Fu
        , 
         Jinmin
        , 
         Wang
        , 
         Ting
        . 2014. Effects of Fertilization and Clipping on Carbon, Nitrogen Storage, and Soil Microbial Activity in a Natural Grassland in Southern China. 
       PLoS ONE
      . ","Effects of Fertilization and Clipping on Carbon, Nitrogen Storage, and Soil Microbial Activity in a Natural Grassland in Southern China",2014,"
         Du
        , 
         Zhimin
        ","
         Du
        , 
         Zhimin
        , 
         Xie
        , 
         Yan
        , 
         Hu
        , 
         Liqun
        , 
         Hu
        , 
         Longxing
        , 
         Xu
        , 
         Shendong
        , 
         Li
        , 
         Daoxin
        , 
         Wang
        , 
         Gongfang
        , 
         Fu
        , 
         Jinmin
        , 
         Wang
        , 
         Ting
        ","
      9
     (
      6
     ):
      e99385
     ","
      9
     ","
      6
     ","
      e99385
     ",,,False,"
Grassland managements can affect carbon (C) and nitrogen (N) storage in grassland ecosystems with consequent feedbacks to climate change. We investigated the impacts of compound fertilization and clipping on grass biomass, plant and soil (0–20 cm depth) C, N storage, plant and soil C: N ratios, soil microbial activity and diversity, and C, N sequestration rates in grassland 
       
        in situ
        in the National Dalaoling Forest Park of China beginning July, 2011. In July, 2012, the fertilization increased total biomass by 30.1%, plant C by 34.5%, plant N by 79.8%, soil C by 18.8% and soil N by 23.8% compared with the control, respectively. Whereas the clipping decreased total biomass, plant C and N, soil C and N by 24.9%, 30.3%, 39.3%, 18.5%, and 19.4%, respectively, when compared to the control. The plant C: N ratio was lower for the fertilization than for the control and the clipping treatments. The soil microbial activity and diversity indices were higher for the fertilization than for the control. The clipping generally exhibited a lower level of soil microbial activity and diversity compared to the control. The principal component analysis indicated that the soil microbial communities of the control, fertilization and clipping treatments formed three distinct groups. The plant C and N sequestration rates of the fertilization were significantly higher than the clipping treatment. Our results suggest that fertilization is an efficient management practice in improving the C and N storage of the grassland ecosystem via increasing the grass biomass and soil microbial activity and diversity.
",False,
10.1371/journal.pone.0102437,"
       PLoS ONE
      ",,"
         Yang
        , 
         Dewei
        , 
         Luo
        , 
         Tao
        , 
         Lin
        , 
         Tao
        , 
         Qiu
        , 
         Quanyi
        , 
         Luo
        , 
         Yunjian
        , 
         Bond-Lamberty
        , 
         Ben
        . 2014. Combining Aesthetic with Ecological Values for Landscape Sustainability. 
       PLoS ONE
      . ",Combining Aesthetic with Ecological Values for Landscape Sustainability,2014,"
         Yang
        , 
         Dewei
        ","
         Yang
        , 
         Dewei
        , 
         Luo
        , 
         Tao
        , 
         Lin
        , 
         Tao
        , 
         Qiu
        , 
         Quanyi
        , 
         Luo
        , 
         Yunjian
        , 
         Bond-Lamberty
        , 
         Ben
        ","
      9
     (
      7
     ):
      e102437
     ","
      9
     ","
      7
     ","
      e102437
     ",,,False,"
Humans receive multiple benefits from various landscapes that foster ecological services and aesthetic attractiveness. In this study, a hybrid framework was proposed to evaluate ecological and aesthetic values of five landscape types in Houguanhu Region of central China. Data from the public aesthetic survey and professional ecological assessment were converted into a two-dimensional coordinate system and distribution maps of landscape values. Results showed that natural landscapes (i.e. water body and forest) contributed positively more to both aesthetic and ecological values than semi-natural and human-dominated landscapes (i.e. farmland and non-ecological land). The distribution maps of landscape values indicated that the aesthetic, ecological and integrated landscape values were significantly associated with landscape attributes and human activity intensity. To combine aesthetic preferences with ecological services, the methods (i.e. field survey, landscape value coefficients, normalized method, a two-dimensional coordinate system, and landscape value distribution maps) were employed in landscape assessment. Our results could facilitate to identify the underlying structure-function-value chain, and also improve the understanding of multiple functions in landscape planning. The situation context could also be emphasized to bring ecological and aesthetic goals into better alignment.
",False,
10.1371/journal.pone.0104060,"
       PLoS ONE
      ",,"
         Ricotta
        , 
         Carlo
        , 
         Bacaro
        , 
         Giovanni
        , 
         Moretti
        , 
         Marco
        , 
         Fukami
        , 
         Tadashi
        . 2014. A New Measure of Functional Evenness and Some of Its Properties. 
       PLoS ONE
      . ",A New Measure of Functional Evenness and Some of Its Properties,2014,"
         Ricotta
        , 
         Carlo
        ","
         Ricotta
        , 
         Carlo
        , 
         Bacaro
        , 
         Giovanni
        , 
         Moretti
        , 
         Marco
        , 
         Fukami
        , 
         Tadashi
        ","
      9
     (
      8
     ):
      e104060
     ","
      9
     ","
      8
     ","
      e104060
     ",,,False,"
Functional evenness is increasingly considered an important facet of functional diversity that sheds light on the complex relationships between community assembly and ecosystem functioning. Nonetheless, in spite of its relevant role for ecosystem functioning, only a few measures of functional evenness have been proposed. In this paper we introduce a new measure of functional evenness that reflects the regularity in the distribution of species abundances, together with the evenness in their pairwise functional dissimilarities. To show how the proposed measure works, we focus on changes in functional evenness calculated from Grime’s classification of plant strategies as competitors (C), stress-tolerators (S) and ruderals (R) along a post-fire successional gradient in temperate chestnut forests of southern Switzerland.
",False,
10.1371/journal.pone.0105869,"
       PLoS ONE
      ",,"
         Iñiguez–Armijos
        , 
         Carlos
        , 
         Leiva
        , 
         Adrián
        , 
         Frede
        , 
         Hans–Georg
        , 
         Hampel
        , 
         Henrietta
        , 
         Breuer
        , 
         Lutz
        , 
         Iwata
        , 
         Tomoya
        . 2014. Deforestation and Benthic Indicators: How Much Vegetation Cover Is Needed to Sustain Healthy Andean Streams?. 
       PLoS ONE
      . ",Deforestation and Benthic Indicators: How Much Vegetation Cover Is Needed to Sustain Healthy Andean Streams?,2014,"
         Iñiguez–Armijos
        , 
         Carlos
        ","
         Iñiguez–Armijos
        , 
         Carlos
        , 
         Leiva
        , 
         Adrián
        , 
         Frede
        , 
         Hans–Georg
        , 
         Hampel
        , 
         Henrietta
        , 
         Breuer
        , 
         Lutz
        , 
         Iwata
        , 
         Tomoya
        ","
      9
     (
      8
     ):
      e105869
     ","
      9
     ","
      8
     ","
      e105869
     ",,,False,"
Deforestation in the tropical Andes is affecting ecological conditions of streams, and determination of how much forest should be retained is a pressing task for conservation, restoration and management strategies. We calculated and analyzed eight benthic metrics (structural, compositional and water quality indices) and a physical-chemical composite index with gradients of vegetation cover to assess the effects of deforestation on macroinvertebrate communities and water quality of 23 streams in southern Ecuadorian Andes. Using a geographical information system (GIS), we quantified vegetation cover at three spatial scales: the entire catchment, the riparian buffer of 30 m width extending the entire stream length, and the local scale defined for a stream reach of 100 m in length and similar buffer width. Macroinvertebrate and water quality metrics had the strongest relationships with vegetation cover at catchment and riparian scales, while vegetation cover did not show any association with the macroinvertebrate metrics at local scale. At catchment scale, the water quality metrics indicate that ecological condition of Andean streams is good when vegetation cover is over 70%. Further, macroinvertebrate community assemblages were more diverse and related in catchments largely covered by native vegetation (>70%). Our results suggest that retaining an important quantity of native vegetation cover within the catchments and a linkage between headwater and riparian forests help to maintain and improve stream biodiversity and water quality in Andean streams affected by deforestation. This research proposes that a strong regulation focused to the management of riparian buffers can be successful when decision making is addressed to conservation/restoration of Andean catchments.
",False,
10.1371/journal.pone.0106529,"
       PLoS ONE
      ",,"
         Ebeling
        , 
         Anne
        , 
         Meyer
        , 
         Sebastian T.
        , 
         Abbas
        , 
         Maike
        , 
         Eisenhauer
        , 
         Nico
        , 
         Hillebrand
        , 
         Helmut
        , 
         Lange
        , 
         Markus
        , 
         Scherber
        , 
         Christoph
        , 
         Vogel
        , 
         Anja
        , 
         Weigelt
        , 
         Alexandra
        , 
         Weisser
        , 
         Wolfgang W.
        , 
         Moora
        , 
         Mari
        . 2014. Plant Diversity Impacts Decomposition and Herbivory via Changes in Aboveground Arthropods. 
       PLoS ONE
      . ",Plant Diversity Impacts Decomposition and Herbivory via Changes in Aboveground Arthropods,2014,"
         Ebeling
        , 
         Anne
        ","
         Ebeling
        , 
         Anne
        , 
         Meyer
        , 
         Sebastian T.
        , 
         Abbas
        , 
         Maike
        , 
         Eisenhauer
        , 
         Nico
        , 
         Hillebrand
        , 
         Helmut
        , 
         Lange
        , 
         Markus
        , 
         Scherber
        , 
         Christoph
        , 
         Vogel
        , 
         Anja
        , 
         Weigelt
        , 
         Alexandra
        , 
         Weisser
        , 
         Wolfgang W.
        , 
         Moora
        , 
         Mari
        ","
      9
     (
      9
     ):
      e106529
     ","
      9
     ","
      9
     ","
      e106529
     ",,,False,"
Loss of plant diversity influences essential ecosystem processes as aboveground productivity, and can have cascading effects on the arthropod communities in adjacent trophic levels. However, few studies have examined how those changes in arthropod communities can have additional impacts on ecosystem processes caused by them (e.g. pollination, bioturbation, predation, decomposition, herbivory). Therefore, including arthropod effects in predictions of the impact of plant diversity loss on such ecosystem processes is an important but little studied piece of information. In a grassland biodiversity experiment, we addressed this gap by assessing aboveground decomposer and herbivore communities and linking their abundance and diversity to rates of decomposition and herbivory. Path analyses showed that increasing plant diversity led to higher abundance and diversity of decomposing arthropods through higher plant biomass. Higher species richness of decomposers, in turn, enhanced decomposition. Similarly, species-rich plant communities hosted a higher abundance and diversity of herbivores through elevated plant biomass and C:N ratio, leading to higher herbivory rates. Integrating trophic interactions into the study of biodiversity effects is required to understand the multiple pathways by which biodiversity affects ecosystem functioning.
",False,
10.1371/journal.pone.0107126,"
       PLoS ONE
      ",,"
         Keith
        , 
         Heather
        , 
         Lindenmayer
        , 
         David B.
        , 
         Mackey
        , 
         Brendan G.
        , 
         Blair
        , 
         David
        , 
         Carter
        , 
         Lauren
        , 
         McBurney
        , 
         Lachlan
        , 
         Okada
        , 
         Sachiko
        , 
         Konishi-Nagano
        , 
         Tomoko
        , 
         Poulter
        , 
         Benjamin
        . 2014. Accounting for Biomass Carbon Stock Change Due to Wildfire in Temperate Forest Landscapes in Australia. 
       PLoS ONE
      . ",Accounting for Biomass Carbon Stock Change Due to Wildfire in Temperate Forest Landscapes in Australia,2014,"
         Keith
        , 
         Heather
        ","
         Keith
        , 
         Heather
        , 
         Lindenmayer
        , 
         David B.
        , 
         Mackey
        , 
         Brendan G.
        , 
         Blair
        , 
         David
        , 
         Carter
        , 
         Lauren
        , 
         McBurney
        , 
         Lachlan
        , 
         Okada
        , 
         Sachiko
        , 
         Konishi-Nagano
        , 
         Tomoko
        , 
         Poulter
        , 
         Benjamin
        ","
      9
     (
      9
     ):
      e107126
     ","
      9
     ","
      9
     ","
      e107126
     ",,,False,"
Carbon stock change due to forest management and disturbance must be accounted for in UNFCCC national inventory reports and for signatories to the Kyoto Protocol. Impacts of disturbance on greenhouse gas (GHG) inventories are important for many countries with large forest estates prone to wildfires. Our objective was to measure changes in carbon stocks due to short-term combustion and to simulate longer-term carbon stock dynamics resulting from redistribution among biomass components following wildfire. We studied the impacts of a wildfire in 2009 that burnt temperate forest of tall, wet eucalypts in south-eastern Australia. Biomass combusted ranged from 40 to 58 tC ha−1, which represented 6–7% and 9–14% in low- and high-severity fire, respectively, of the pre-fire total biomass carbon stock. Pre-fire total stock ranged from 400 to 1040 tC ha−1 depending on forest age and disturbance history. An estimated 3.9 TgC was emitted from the 2009 fire within the forest region, representing 8.5% of total biomass carbon stock across the landscape. Carbon losses from combustion were large over hours to days during the wildfire, but from an ecosystem dynamics perspective, the proportion of total carbon stock combusted was relatively small. Furthermore, more than half the stock losses from combustion were derived from biomass components with short lifetimes. Most biomass remained on-site, although redistributed from living to dead components. Decomposition of these components and new regeneration constituted the greatest changes in carbon stocks over ensuing decades. A critical issue for carbon accounting policy arises because the timeframes of ecological processes of carbon stock change are longer than the periods for reporting GHG inventories for national emissions reductions targets. Carbon accounts should be comprehensive of all stock changes, but reporting against targets should be based on human-induced changes in carbon stocks to incentivise mitigation activities.
",False,
10.1371/journal.pone.0107775,"
       PLoS ONE
      ",,"
         Mobley
        , 
         Megan L.
        , 
         Cleary
        , 
         Matthew J.
        , 
         Burke
        , 
         Ingrid C.
        , 
         BassiriRad
        , 
         Hormoz
        . 2014. Inorganic Nitrogen Supply and Dissolved Organic Nitrogen Abundance across the US Great Plains. 
       PLoS ONE
      . ",Inorganic Nitrogen Supply and Dissolved Organic Nitrogen Abundance across the US Great Plains,2014,"
         Mobley
        , 
         Megan L.
        ","
         Mobley
        , 
         Megan L.
        , 
         Cleary
        , 
         Matthew J.
        , 
         Burke
        , 
         Ingrid C.
        , 
         BassiriRad
        , 
         Hormoz
        ","
      9
     (
      9
     ):
      e107775
     ","
      9
     ","
      9
     ","
      e107775
     ",,,False,"
Across US Great Plains grasslands, a gradient of increasing mean annual precipitation from west to east corresponds to increasing aboveground net primary productivity (ANPP) and increasing N-limitation. Previous work has shown that there is no increase in net N mineralization rates across this gradient, leading to the question of where eastern prairie grasses obtain the nitrogen to support production. One as-yet unexamined source is soil organic N, despite abundant literature from other ecosystems showing that plants take up dissolved soil organic N. This study measured KCl-extractable dissolved organic N (DON) in surface soils across the grassland productivity gradient. We found that KCl-extractable DON pools increased from west to east. If available to and used by plants, this DON may help explain the high ANPP in the eastern Great Plains. These results suggest a need for future research to determine whether, in what quantities, and in what forms prairie grasses use organic N to support primary production.
",False,
10.1371/journal.pone.0107792,"
       PLoS ONE
      ",,"
         Ferro
        , 
         Viviane G.
        , 
         Lemes
        , 
         Priscila
        , 
         Melo
        , 
         Adriano S.
        , 
         Loyola
        , 
         Rafael
        , 
         Fenton
        , 
         Brock
        . 2014. The Reduced Effectiveness of Protected Areas under Climate Change Threatens Atlantic Forest Tiger Moths. 
       PLoS ONE
      . ",The Reduced Effectiveness of Protected Areas under Climate Change Threatens Atlantic Forest Tiger Moths,2014,"
         Ferro
        , 
         Viviane G.
        ","
         Ferro
        , 
         Viviane G.
        , 
         Lemes
        , 
         Priscila
        , 
         Melo
        , 
         Adriano S.
        , 
         Loyola
        , 
         Rafael
        , 
         Fenton
        , 
         Brock
        ","
      9
     (
      9
     ):
      e107792
     ","
      9
     ","
      9
     ","
      e107792
     ",,,False,"
Climate change leads to species' range shifts, which may end up reducing the effectiveness of protected areas. These deleterious changes in biodiversity may become amplified if they include functionally important species, such as herbivores or pollinators. We evaluated how effective protected areas in the Brazilian Atlantic Forest are in maintaining the diversity of tiger moths (Arctiinae) under climate change. Specifically, we assessed whether protected areas will gain or lose species under climate change and mapped their locations in the Atlantic Forest, in order to assess potential spatial patterns of protected areas that will gain or lose species richness. Comparisons were completed using modeled species occurrence data based on the current and projected climate in 2080. We also built a null model for random allocation of protected areas to identify where reductions in species richness will be more severe than expected. We employed several modern techniques for modeling species' distributions and summarized results using ensembles of models. Our models indicate areas of high species richness in the central and southern regions of the Atlantic Forest both for now and the future. However, we estimate that in 2080 these regions should become climatically unsuitable, decreasing the species' distribution area. Around 4% of species were predicted to become extinct, some of them being endemic to the biome. Estimates of species turnover from current to future climate tended to be high, but these findings are dependent on modeling methods. Our most important results show that only a few protected areas in the southern region of the biome would gain species. Protected areas in semideciduous forests in the western region of the biome would lose more species than expected by the null model employed. Hence, current protected areas are worse off, than just randomly selected areas, at protecting species in the future.
",False,
10.1371/journal.pone.0111434,"
       PLoS ONE
      ",,"
         Zhang
        , 
         Yuhua
        , 
         Wang
        , 
         Yongfan
        , 
         Yu
        , 
         Shixiao
        , 
         Hector
        , 
         Andrew
        . 2014. Interspecific Neighbor Interactions Promote the Positive Diversity-Productivity Relationship in Experimental Grassland Communities. 
       PLoS ONE
      . ",Interspecific Neighbor Interactions Promote the Positive Diversity-Productivity Relationship in Experimental Grassland Communities,2014,"
         Zhang
        , 
         Yuhua
        ","
         Zhang
        , 
         Yuhua
        , 
         Wang
        , 
         Yongfan
        , 
         Yu
        , 
         Shixiao
        , 
         Hector
        , 
         Andrew
        ","
      9
     (
      10
     ):
      e111434
     ","
      9
     ","
      10
     ","
      e111434
     ",,,False,"
Because the frequency of heterospecific interactions inevitably increases with species richness in a community, biodiversity effects must be expressed by such interactions. However, little is understood how heterospecific interactions affect ecosystem productivity because rarely are biodiversity ecosystem functioning experiments spatially explicitly manipulated. To test the effect of heterospecific interactions on productivity, direct evidence of heterospecific neighborhood interaction is needed. In this study we conducted experiments with a detailed spatial design to investigate whether and how heterospecific neighborhood interactions promote primary productivity in a grassland community. The results showed that increasing the heterospecific: conspecific contact ratio significantly increased productivity. We found there was a significant difference in the variation in plant height between monoculture and mixture communities, suggesting that height-asymmetric competition for light plays a central role in promoting productivity. Heterospecific interactions make tall plants grow taller and short plants become smaller in mixtures compared to monocultures, thereby increasing the efficiency of light interception and utilization. Overyielding in the mixture communities arises from the fact that the loss in the growth of short plants is compensated by the increased growth of tall plants. The positive correlation between species richness and primary production was strengthened by increasing the frequency of heterospecific interactions. We conclude that species richness significantly promotes primary ecosystem production through heterospecific neighborhood interactions.
",False,
10.1371/journal.pone.0113964,"
       PLoS ONE
      ",,"
         Qi
        , 
         Shan-Shan
        , 
         Dai
        , 
         Zhi-Cong
        , 
         Zhai
        , 
         De-Li
        , 
         Chen
        , 
         Si-Chong
        , 
         Si
        , 
         Chun-Can
        , 
         Huang
        , 
         Ping
        , 
         Wang
        , 
         Rui-Ping
        , 
         Zhong
        , 
         Qiong-Xin
        , 
         Du
        , 
         Dao-Lin
        , 
         Yu
        , 
         Fei-Hai
        . 2014. Curvilinear Effects of Invasive Plants on Plant Diversity: Plant Community Invaded by 
       
        Sphagneticola trilobata. 
       PLoS ONE
      . ","Curvilinear Effects of Invasive Plants on Plant Diversity: Plant Community Invaded by 
       
        Sphagneticola trilobata",2014,"
         Qi
        , 
         Shan-Shan
        ","
         Qi
        , 
         Shan-Shan
        , 
         Dai
        , 
         Zhi-Cong
        , 
         Zhai
        , 
         De-Li
        , 
         Chen
        , 
         Si-Chong
        , 
         Si
        , 
         Chun-Can
        , 
         Huang
        , 
         Ping
        , 
         Wang
        , 
         Rui-Ping
        , 
         Zhong
        , 
         Qiong-Xin
        , 
         Du
        , 
         Dao-Lin
        , 
         Yu
        , 
         Fei-Hai
        ","
      9
     (
      11
     ):
      e113964
     ","
      9
     ","
      11
     ","
      e113964
     ",,,False,"
The effects of invasive plants on the species diversity of plant communities are controversial, showing either a positive or negative linear relationship. Based on community data collected from forty 5 m×5 m plots invaded by 
       
        Sphagneticola trilobata
        in eight cities across Hainan Island, China, we found 
       
        S. trilobata
        decreased plant community diversity once its cover was beyond 10%. We demonstrated that the effects of invasive/native plants on the plant diversity of communities invaded by 
       
        S. trilobata
        were curvilinear. These effects, which showed peaks under different degrees of vegetation cover, appeared not only for 
       
        S. trilobata
        and all invasive plants, but also for all native plants. Invasive plants primarily had negative effects on plant diversity when they became abundant at a much lower cover level (less than 35%), compared with the native plants (over 60%). Thus, it is necessary to distinguish a range for assessing the effects of plants, especially invasive plants. Our results also confirmed that the invasion intensity of invasive alien plants increased with the intensity of local economic development. We highlight and further discuss the critical importance of curvilinear effects of biological invasion to provide ideas regarding the conservation of local biodiversity and the management of invasive plants.
",False,
