xmlfile,doi,title,level,section_name,country_conf,country_predicted,start_char,end_char,latitude,longitude,resolved_placename,word_phrase,section_chars
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's2'},Material and Methods,,,,,,,,,16579
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's2'},Material and Methods,,,,,,,,,16579
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's2'},Material and Methods,,,,,,,,,16579
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's2a'},Ethics Statement,,,,,,,,,164
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's2b'},The Study System,,,,,,,,,1019
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's2b'},The Study System,,,,,,,,,1019
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's2b'},The Study System,,,,,,,,,1019
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's2b'},The Study System,,,,,,,,,1019
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's2b'},The Study System,,,,,,,,,1019
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's2b'},The Study System,,,,,,,,,1019
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's2b'},The Study System,,,,,,,,,1019
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's2b'},The Study System,,,,,,,,,1019
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's2c'},Sampling Protocol,,,,,,,,,965
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's2d'},Morphological Traits,,,,,,,,,1509
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's2e'},"Partitioning Functional Diversity into <italic>α</italic>, <italic>β</italic> and <italic>γ</italic> Components",,,,,,,,,4381
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's2f'},Measuring Taxonomic <italic>β</italic>-diversity,,,,,,,,,1379
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's2g'},Testing Assembly Rules,,,,,,,,,6363
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's2h'},Functional Groups,,,,,,,,,771
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's3'},Results,,,,,,,,,11206
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's3a'},Data Collected,,,,,,,,,1150
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's3b'},Observed Taxonomic and Functional Diversities,,,,,,,,,2441
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's3c'},Null Models Outputs,,,,,,,,,2780
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's3d'},Functional Group Dominance,,,,,,,,,4824
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's4'},Discussion,,,,,,,,,5118
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's5'},Conclusion,,,,,,,,,2552
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's5'},Conclusion,,,,,,,,,2552
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's5'},Conclusion,,,,,,,,,2552
journal.pone.0040679.xml,10.1371/journal.pone.0040679,"Low Functional 
       
        β
       -Diversity Despite High Taxonomic 
       
        β
       -Diversity among Tropical Estuarine Fish Communities",{'id': 's6'},Supporting Information,,,,,,,,,1746
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,title,title,,,,,,,,,95
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,abstract,abstract,,,,,,,,,1836
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's1'},Introduction,,,,,,,,,6887
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,"{'id': 's2', 'sec-type': 'methods'}",Methods,,,,,,,,,11643
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,"{'id': 's2', 'sec-type': 'methods'}",Methods,,,,,,,,,11643
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,"{'id': 's2', 'sec-type': 'methods'}",Methods,,,,,,,,,11643
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,"{'id': 's2', 'sec-type': 'methods'}",Methods,,,,,,,,,11643
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,"{'id': 's2', 'sec-type': 'methods'}",Methods,,,,,,,,,11643
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,"{'id': 's2', 'sec-type': 'methods'}",Methods,,,,,,,,,11643
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's2a'},Study Site,,,,,,,,,826
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's2a'},Study Site,,,,,,,,,826
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's2a'},Study Site,,,,,,,,,826
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's2b'},Experimental Design and Monitoring,,,,,,,,,1811
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's2c'},Diversity Indices,,,,,,,,,493
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's2d'},Spatial Patterns of Annuals and Biological Soil Crusts,,,,,,,,,2325
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's2e'},Null Model Approach to Test Community Level Interactions,,,,,,,,,3409
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's2f'},Statistical Analyses,,,,,,,,,2517
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's2f1'},Repeated measures generalized linear models,,,,,,,,,2496
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's3'},Results,,,,,,,,,5339
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's3'},Results,,,,,,,,,5339
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's3'},Results,,,,,,,,,5339
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's3a'},Diversity and Spatial Pattern of the Annual Community,,,,,,,,,1946
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's3b'},Plant-plant Interactions Among Annuals,,,,,,,,,781
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's3b'},Plant-plant Interactions Among Annuals,,,,,,,,,781
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's3c'},Biological Soil Crust Effects on the Annual Community Assembly,,,,,,,,,1970
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's3c'},Biological Soil Crust Effects on the Annual Community Assembly,,,,,,,,,1970
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's4'},Discussion,,,,,,,,,9832
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's4'},Discussion,,,,,,,,,9832
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's4'},Discussion,,,,,,,,,9832
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's4'},Discussion,,,,,,,,,9832
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's4'},Discussion,,,,,,,,,9832
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's4a'},Conclusions,,,,,,,,,1453
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's5'},Supporting Information,,,,,,,,,882
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's5'},Supporting Information,,,,,,,,,882
journal.pone.0041270.xml,10.1371/journal.pone.0041270,Assemblage of a Semi-Arid Annual Plant Community: Abiotic and Biotic Filters Act Hierarchically,{'id': 's5'},Supporting Information,,,,,,,,,882
journal.pone.0042524.xml,10.1371/journal.pone.0042524,Bacterial Community Dynamics in Full-Scale Activated Sludge Bioreactors: Operational and Ecological Factors Driving Community Assembly and Performance,title,title,,,,,,,,,150
journal.pone.0042524.xml,10.1371/journal.pone.0042524,Bacterial Community Dynamics in Full-Scale Activated Sludge Bioreactors: Operational and Ecological Factors Driving Community Assembly and Performance,abstract,abstract,,,,,,,,,1865
journal.pone.0042524.xml,10.1371/journal.pone.0042524,Bacterial Community Dynamics in Full-Scale Activated Sludge Bioreactors: Operational and Ecological Factors Driving Community Assembly and Performance,{'id': 's1'},Introduction,,,,,,,,,5250
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,title,title,,,,,,,,,116
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,abstract,abstract,,,,,,,,,1855
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,{'id': 's1'},Introduction,,,,,,,,,6724
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,"{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,,,,,,,,,10158
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,"{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,,,,,,,,,10158
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,"{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,,,,,,,,,10158
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,"{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,,,,,,,,,10158
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,{'id': 's2a'},Site description,,,,,,,,,1977
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,{'id': 's2a'},Site description,,,,,,,,,1977
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,{'id': 's2b'},Experimental design,,,,,,,,,3630
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,{'id': 's2c'},Target species,,,,,,,,,875
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,{'id': 's2d'},Field sampling and measurement,,,,,,,,,1112
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,{'id': 's2e'},Data analysis,,,,,,,,,2538
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,{'id': 's3'},Results,,,,,,,,,2760
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,{'id': 's3a'},Population level response,,,,,,,,,566
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,{'id': 's3b'},Size distribution and skewness,,,,,,,,,336
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,{'id': 's3c'},Biomass production at different hierarchical levels,,,,,,,,,524
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,{'id': 's3d'},Reproductive allocation at different hierarchical levels,,,,,,,,,500
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,{'id': 's3e'},Reproductive allometric relationships at different hierarchical levels,,,,,,,,,822
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,{'id': 's4'},Discussion,,,,,,,,,8081
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,{'id': 's4'},Discussion,,,,,,,,,8081
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,{'id': 's4'},Discussion,,,,,,,,,8081
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,{'id': 's4a'},Reproductive allocation at different hierarchical levels,,,,,,,,,3182
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,{'id': 's4a'},Reproductive allocation at different hierarchical levels,,,,,,,,,3182
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,{'id': 's4b'},Size-dependent versus size-independent effects on RA at different hierarchical levels,,,,,,,,,4887
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,{'id': 's5'},Conclusion,,,,,,,,,955
journal.pone.0042833.xml,10.1371/journal.pone.0042833,Hierarchical Reproductive Allocation and Allometry within a Perennial Bunchgrass after 11 Years of Nutrient Addition,{'id': 's6'},Supporting Information,,,,,,,,,540
journal.pone.0043626.xml,10.1371/journal.pone.0043626,A Metacommunity Framework for Enhancing the Effectiveness of Biological Monitoring Strategies,title,title,,,,,,,,,93
journal.pone.0043626.xml,10.1371/journal.pone.0043626,A Metacommunity Framework for Enhancing the Effectiveness of Biological Monitoring Strategies,abstract,abstract,,,,,,,,,2051
journal.pone.0043626.xml,10.1371/journal.pone.0043626,A Metacommunity Framework for Enhancing the Effectiveness of Biological Monitoring Strategies,{'id': 's1'},Introduction,,,,,,,,,6670
journal.pone.0043626.xml,10.1371/journal.pone.0043626,A Metacommunity Framework for Enhancing the Effectiveness of Biological Monitoring Strategies,{'id': 's1'},Introduction,,,,,,,,,6670
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,title,title,,,,,,,,,136
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,abstract,abstract,,,,,,,,,2212
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,{'id': 's1'},Introduction,,,,,,,,,5533
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,"{'id': 's2', 'sec-type': 'methods'}",Methods,,,,,,,,,14196
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,"{'id': 's2', 'sec-type': 'methods'}",Methods,,,,,,,,,14196
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,"{'id': 's2', 'sec-type': 'methods'}",Methods,,,,,,,,,14196
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,"{'id': 's2', 'sec-type': 'methods'}",Methods,,,,,,,,,14196
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,"{'id': 's2', 'sec-type': 'methods'}",Methods,,,,,,,,,14196
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,"{'id': 's2', 'sec-type': 'methods'}",Methods,,,,,,,,,14196
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,"{'id': 's2', 'sec-type': 'methods'}",Methods,,,,,,,,,14196
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,"{'id': 's2', 'sec-type': 'methods'}",Methods,,,,,,,,,14196
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,"{'id': 's2', 'sec-type': 'methods'}",Methods,,,,,,,,,14196
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,{'id': 's2a'},Ethics Statement,,,,,,,,,454
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,{'id': 's2b'},Study Area and Sampling,,,,,,,,,2872
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,{'id': 's2b'},Study Area and Sampling,,,,,,,,,2872
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,{'id': 's2b'},Study Area and Sampling,,,,,,,,,2872
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,{'id': 's2b'},Study Area and Sampling,,,,,,,,,2872
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,{'id': 's2b'},Study Area and Sampling,,,,,,,,,2872
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,{'id': 's2c'},Experimental Design,,,,,,,,,1204
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,{'id': 's2d'},"Experimental Setup, Sampling Procedures and Analyses of Response Variables",,,,,,,,,4236
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,{'id': 's2e'},Data Analysis,,,,,,,,,5418
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,{'id': 's2e'},Data Analysis,,,,,,,,,5418
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,{'id': 's3'},Results,,,,,,,,,9782
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,{'id': 's4'},Discussion,,,,,,,,,17484
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,{'id': 's4a'},Importance of Community Biomass for the Effects of Bioturbator Diversity on Benthic-pelagic Processes,,,,,,,,,4434
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,{'id': 's4b'},Importance of the Characteristics of Ecosystem Processes to the Occurrence of Multivariate Complementarity,,,,,,,,,7295
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,{'id': 's4c'},Conclusions,,,,,,,,,2405
journal.pone.0044925.xml,10.1371/journal.pone.0044925,Community Biomass and Bottom up Multivariate Nutrient Complementarity Mediate the Effects of Bioturbator Diversity on Pelagic Production,{'id': 's5'},Supporting Information,,,,,,,,,498
journal.pone.0045334.xml,10.1371/journal.pone.0045334,Understanding Long-Term Variations in an Elephant Piosphere Effect to Manage Impacts,title,title,,,,,,,,,84
journal.pone.0045334.xml,10.1371/journal.pone.0045334,Understanding Long-Term Variations in an Elephant Piosphere Effect to Manage Impacts,abstract,abstract,,,,,,,,,2028
