doi,publisher_name,publisher_abbreviation,citation,title,publish_year,first_author,authors_list,volume_issue_pages,volume,issue,start_page,end_page,keywords_list,no_keywords_list,abstract,no_abstract,url
"
      10.1371/journal.pone.0083407
     ","
       PLoS ONE
      ",,"
         Bahlai
        , 
         Christine A.
        , 
         Colunga-Garcia
        , 
         Manuel
        , 
         Gage
        , 
         Stuart H.
        , 
         Landis
        , 
         Douglas A.
        , 
         Heil
        , 
         Martin
        . 
       2013
      . 
       Long-Term Functional Dynamics of an Aphidophagous Coccinellid Community Remain Unchanged despite Repeated Invasions
      . 
       PLoS ONE
      . ","
       Long-Term Functional Dynamics of an Aphidophagous Coccinellid Community Remain Unchanged despite Repeated Invasions
      ","
       2013
      ","
         Bahlai
        , 
         Christine A.
        ","
         Bahlai
        , 
         Christine A.
        , 
         Colunga-Garcia
        , 
         Manuel
        , 
         Gage
        , 
         Stuart H.
        , 
         Landis
        , 
         Douglas A.
        , 
         Heil
        , 
         Martin
        ","
      8
     (
      12
     ):
      e83407
     ","
      8
     ","
      12
     ","
      e83407
     ",,,False,"
Aphidophagous coccinellids (ladybeetles) are important providers of herbivore suppression ecosystem services. In the last 30 years, the invasion of exotic coccinellid species, coupled with observed declines in native species, has led to considerable interest in the community dynamics and ecosystem function of this guild. Here we examined a 24-year dataset of coccinellid communities in nine habitats in southwestern Michigan for changes in community function in response to invasion. Specifically we analyzed their temporal population dynamics and species diversity, and we modeled the community’s potential to suppress pests. Abundance of coccinellids varied widely between 1989 and 2012 and became increasingly exotic-dominated. More than 71% of 57,813 adult coccinellids captured over the 24-year study were exotic species. Shannon diversity increased slightly over time, but herbivore suppression potential of the community remained roughly constant over the course of the study. However, both Shannon diversity and herbivore suppression potential due to native species declined over time in all habitats. The relationship between Shannon diversity and herbivore suppression potential varied with habitat type: a positive relationship in forest and perennial habitats, but was uncorrelated in annual habitats. This trend may have been because annual habitats were dominated by a few, highly voracious exotic species. Our results indicated that although the composition of the coccinellid community in southwestern Michigan has changed dramatically in the past several decades, its function has remained relatively unchanged in both agricultural and natural habitats. While this is encouraging from the perspective of pest management, it should be noted that losses of one of the dominant exotic coccinellids could result in a rapid decline in pest suppression services if the remaining community is unable to respond. 
",False,
"
      10.1371/journal.pone.0085513
     ","
       PLoS ONE
      ",,"
         Zhao
        , 
         Jie
        , 
         Wan
        , 
         Songze
        , 
         Zhang
        , 
         Chenlu
        , 
         Liu
        , 
         Zhanfeng
        , 
         Zhou
        , 
         Lixia
        , 
         Fu
        , 
         Shenglei
        , 
         Hui
        , 
         Dafeng
        . 
       2014
      . 
       Contributions of Understory and/or Overstory Vegetations to Soil Microbial PLFA and Nematode Diversities in Eucalyptus Monocultures
      . 
       PLoS ONE
      . ","
       Contributions of Understory and/or Overstory Vegetations to Soil Microbial PLFA and Nematode Diversities in Eucalyptus Monocultures
      ","
       2014
      ","
         Zhao
        , 
         Jie
        ","
         Zhao
        , 
         Jie
        , 
         Wan
        , 
         Songze
        , 
         Zhang
        , 
         Chenlu
        , 
         Liu
        , 
         Zhanfeng
        , 
         Zhou
        , 
         Lixia
        , 
         Fu
        , 
         Shenglei
        , 
         Hui
        , 
         Dafeng
        ","
      9
     (
      1
     ):
      e85513
     ","
      9
     ","
      1
     ","
      e85513
     ",,,False,"
Ecological interactions between aboveground and belowground biodiversity have received many attentions in the recent decades. Although soil biodiversity declined with the decrease of plant diversity, many previous studies found plant species identities were more important than plant diversity in controlling soil biodiversity. This study focused on the responses of soil biodiversity to the altering of plant functional groups, namely overstory and understory vegetations, rather than plant diversity gradient. We conducted an experiment by removing overstory and/or understory vegetation to compare their effects on soil microbial phospholipid fatty acid (PLFA) and nematode diversities in eucalyptus monocultures. Our results indicated that both overstory and understory vegetations could affect soil microbial PLFA and nematode diversities, which manifested as the decrease in Shannon–Wiener diversity index (
       
        H′
       ) and Pielou evenness index (J) and the increase in Simpson dominance index (λ) after vegetation removal. Soil microclimate change explained part of variance of soil biodiversity indices. Both overstory and understory vegetations positively correlated with soil microbial PLFA and nematode diversities. In addition, the alteration of soil biodiversity might be due to a mixing effect of bottom-up control and soil microclimate change after vegetation removal in the studied plantations. Given the studied ecosystem is common in humid subtropical and tropical region of the world, our findings might have great potential to extrapolate to large scales and could be conducive to ecosystem management and service.
",False,
"
      10.1371/journal.pone.0089084
     ","
       PLoS ONE
      ",,"
         Mokany
        , 
         Karel
        , 
         Westcott
        , 
         David A.
        , 
         Prasad
        , 
         Soumya
        , 
         Ford
        , 
         Andrew J.
        , 
         Metcalfe
        , 
         Daniel J.
        , 
         Hérault
        , 
         Bruno
        . 
       2014
      . 
       Identifying Priority Areas for Conservation and Management in Diverse Tropical Forests
      . 
       PLoS ONE
      . ","
       Identifying Priority Areas for Conservation and Management in Diverse Tropical Forests
      ","
       2014
      ","
         Mokany
        , 
         Karel
        ","
         Mokany
        , 
         Karel
        , 
         Westcott
        , 
         David A.
        , 
         Prasad
        , 
         Soumya
        , 
         Ford
        , 
         Andrew J.
        , 
         Metcalfe
        , 
         Daniel J.
        , 
         Hérault
        , 
         Bruno
        ","
      9
     (
      2
     ):
      e89084
     ","
      9
     ","
      2
     ","
      e89084
     ",,,False,"
The high concentration of the world’s species in tropical forests endows these systems with particular importance for retaining global biodiversity, yet it also presents significant challenges for ecology and conservation science. The vast number of rare and yet to be discovered species restricts the applicability of species-level modelling for tropical forests, while the capacity of community classification approaches to identify priorities for conservation and management is also limited. Here we assessed the degree to which macroecological modelling can overcome shortfalls in our knowledge of biodiversity in tropical forests and help identify priority areas for their conservation and management. We used 527 plant community survey plots in the Australian Wet Tropics to generate models and predictions of species richness, compositional dissimilarity, and community composition for all the 4,313 vascular plant species recorded across the region (>1.3 million communities (grid cells)). We then applied these predictions to identify areas of tropical forest likely to contain the greatest concentration of species, rare species, endemic species and primitive angiosperm families. Synthesising these alternative attributes of diversity into a single index of conservation value, we identified two areas within the Australian wet tropics that should be a high priority for future conservation actions: the Atherton Tablelands and Daintree rainforest. Our findings demonstrate the value of macroecological modelling in identifying priority areas for conservation and management actions within highly diverse systems, such as tropical forests.
",False,
"
      10.1371/journal.pone.0090513
     ","
       PLoS ONE
      ",,"
         Negrete
        , 
         Lisandro
        , 
         Colpo
        , 
         Karine D.
        , 
         Brusa
        , 
         Francisco
        , 
         Moya-Larano
        , 
         Jordi
        . 
       2014
      . 
       Land Planarian Assemblages in Protected Areas of the Interior Atlantic Forest: Implications for Conservation
      . 
       PLoS ONE
      . ","
       Land Planarian Assemblages in Protected Areas of the Interior Atlantic Forest: Implications for Conservation
      ","
       2014
      ","
         Negrete
        , 
         Lisandro
        ","
         Negrete
        , 
         Lisandro
        , 
         Colpo
        , 
         Karine D.
        , 
         Brusa
        , 
         Francisco
        , 
         Moya-Larano
        , 
         Jordi
        ","
      9
     (
      3
     ):
      e90513
     ","
      9
     ","
      3
     ","
      e90513
     ",,,False,"
Land planarians are an interesting group of free-living flatworms that can be useful as bioindicators because of their high sensitivity to environmental changes and low dispersal capacity. In this study, we describe and compare assemblages of land planarians from areas with different conservation degrees of the Interior Atlantic Forest (Misiones, Argentina), and assess factors that could be related to their abundance and richness. Eight sites were tracked in search of land planarians in Reserva de Vida Silvestre Urugua-í (RVSU) and Campo Anexo Manuel Belgrano (CAMB). Diurnal and nocturnal surveys were performed in each site along nine sampling campaigns. We collected 237 individuals belonging to 18 species of the subfamily Geoplaninae. All sites were dominated by 
       
        Geoplana
        sp. 1 and 
       
        Pasipha hauseri
       . The richness estimators showed that there would be more species in RVSU than in CAMB. The abundance and richness of land planarians was high during the night and after rainfalls, suggesting an increased activity of flatworms under such conditions. The abundance and richness of land planarians were also related to the conservation condition of the sites. Disturbed sites showed less abundance and richness, and were segregated from non-disturbed ones by nmMDS analysis. Beta diversity between sites was higher than expected, indicating that the species turnover between sites contributed more to the total richness (gamma diversity) than the alpha diversity.
",False,
"
      10.1371/journal.pone.0092517
     ","
       PLoS ONE
      ",,"
         Dias
        , 
         Teresa
        , 
         Clemente
        , 
         Adelaide
        , 
         Martins-Loução
        , 
         Maria Amélia
        , 
         Sheppard
        , 
         Lucy
        , 
         Bobbink
        , 
         Roland
        , 
         Cruz
        , 
         Cristina
        , 
         Hu
        , 
         Shuijin
        . 
       2014
      . 
       Ammonium as a Driving Force of Plant Diversity and Ecosystem Functioning: Observations Based on 5 Years' Manipulation of N Dose and Form in a Mediterranean Ecosystem
      . 
       PLoS ONE
      . ","
       Ammonium as a Driving Force of Plant Diversity and Ecosystem Functioning: Observations Based on 5 Years' Manipulation of N Dose and Form in a Mediterranean Ecosystem
      ","
       2014
      ","
         Dias
        , 
         Teresa
        ","
         Dias
        , 
         Teresa
        , 
         Clemente
        , 
         Adelaide
        , 
         Martins-Loução
        , 
         Maria Amélia
        , 
         Sheppard
        , 
         Lucy
        , 
         Bobbink
        , 
         Roland
        , 
         Cruz
        , 
         Cristina
        , 
         Hu
        , 
         Shuijin
        ","
      9
     (
      4
     ):
      e92517
     ","
      9
     ","
      4
     ","
      e92517
     ",,,False,"
Enhanced nitrogen (N) availability is one of the main drivers of biodiversity loss and degradation of ecosystem functions. However, in very nutrient-poor ecosystems, enhanced N input can, in the short-term, promote diversity. Mediterranean Basin ecosystems are nutrient-limited biodiversity hotspots, but no information is available on their medium- or long-term responses to enhanced N input. Since 2007, we have been manipulating the form and dose of available N in a Mediterranean Basin maquis in south-western Europe that has low ambient N deposition (<4 kg N ha−1 yr−1) and low soil N content (0.1%). N availability was modified by the addition of 40 kg N ha−1 yr−1 as a 1∶1 NH4Cl to (NH4)2SO4 mixture, and 40 and 80 kg N ha−1 yr−1 as NH4NO3. Over the following 5 years, the impacts on plant composition and diversity (richness and evenness) and some ecosystem characteristics (soil extractable N and organic matter, aboveground biomass and % of bare soil) were assessed. Plant species richness increased with enhanced N input and was more related to ammonium than to nitrate. Exposure to 40 kg NH4+-N ha−1 yr−1 (alone and with nitrate) enhanced plant richness, but did not increase aboveground biomass; soil extractable N even increased under 80 kg NH4NO3-N ha−1 yr−1 and the % of bare soil increased under 40 kg NH4+-N ha−1 yr−1. The treatment containing less ammonium, 40 kg NH4NO3-N ha−1 yr−1, did not enhance plant diversity but promoted aboveground biomass and reduced the % of bare soil. Data suggest that enhanced NHy availability affects the structure of the maquis, which may promote soil erosion and N leakage, whereas enhanced NOx availability leads to biomass accumulation which may increase the fire risk. These observations are relevant for land use management in biodiverse and fragmented ecosystems such as the maquis, especially in conservation areas.
",False,
"
      10.1371/journal.pone.0093733
     ","
       PLoS ONE
      ",,"
         Wang
        , 
         Jiang
        , 
         Ge
        , 
         Yuan
        , 
         Chen
        , 
         Tong
        , 
         Bai
        , 
         Yi
        , 
         Qian
        , 
         Bao Ying
        , 
         Zhang
        , 
         Chong Bang
        , 
         Chen
        , 
         Jin
        . 
       2014
      . 
       Facilitation Drives the Positive Effects of Plant Richness on Trace Metal Removal in a Biodiversity Experiment
      . 
       PLoS ONE
      . ","
       Facilitation Drives the Positive Effects of Plant Richness on Trace Metal Removal in a Biodiversity Experiment
      ","
       2014
      ","
         Wang
        , 
         Jiang
        ","
         Wang
        , 
         Jiang
        , 
         Ge
        , 
         Yuan
        , 
         Chen
        , 
         Tong
        , 
         Bai
        , 
         Yi
        , 
         Qian
        , 
         Bao Ying
        , 
         Zhang
        , 
         Chong Bang
        , 
         Chen
        , 
         Jin
        ","
      9
     (
      4
     ):
      e93733
     ","
      9
     ","
      4
     ","
      e93733
     ",,,False,"

Background
Phytoextraction is an environmentally acceptable and inexpensive technique for mine tailing rehabilitation that uses metallophyte plants. These plants reduce the soil trace metal contents to environmentally acceptable levels by accumulating trace metals. Recently, whether more trace metals can be removed by species-rich communities of these plants received great attention, as species richness has been reported having positive effects on ecosystem functions. However, how the species richness affects trace metals removal of plant communities of mine tailing is rarely known.


Methodology/Principal Findings
We examined the effects of species richness on soil trace metal removal in both natural and experimental plant communities. The root lengths and stem heights of each plant species were measured in order to calculate the functional diversity indices. Our results showed that trace metal (Cu, Cd, Pb and Zn) concentrations in mine tailing soil declined as species richness increased in both the natural and experimental plant communities. Species richness, rather than functional diversity, positively affected the mineralomass of the experimental plant communities. The intensity of plant-plant facilitation increased with the species richness of experimental communities. Due to the incremental role of plant-plant facilitation, most of the species had higher biomasses, higher trace metal concentrations in their plant tissues and lower malondialdehyde concentrations in their leaves. Consequently, the positive effects of species richness on mineralomass were mostly attributable to facilitation among plants.


Conclusions/Significance
Our results provide clear evidence that, due to plant-plant facilitation, species richness positively affects the removal of trace metals from mine tailing soil through phytoextraction and provides further information on diversity conservation and environmental remediation in a mine tailing environment.

",False,
"
      10.1371/journal.pone.0095081
     ","
       PLoS ONE
      ",,"
         Zhang
        , 
         Jianliang
        , 
         Liu
        , 
         Fangzheng
        , 
         Cui
        , 
         Guofa
        , 
         Webb
        , 
         Edward
        . 
       2014
      . 
       The Efficacy of Landscape-Level Conservation in Changbai Mountain Biosphere Reserve, China
      . 
       PLoS ONE
      . ","
       The Efficacy of Landscape-Level Conservation in Changbai Mountain Biosphere Reserve, China
      ","
       2014
      ","
         Zhang
        , 
         Jianliang
        ","
         Zhang
        , 
         Jianliang
        , 
         Liu
        , 
         Fangzheng
        , 
         Cui
        , 
         Guofa
        , 
         Webb
        , 
         Edward
        ","
      9
     (
      4
     ):
      e95081
     ","
      9
     ","
      4
     ","
      e95081
     ",,,False,"
Anthropogenic landscape alteration is rather common in many protected areas (PAs), jeopardizing the efficacy of PAs conservation. However, the general consensus is that PAs still remain effective in habitat conservation. To assess the efficacy of landscape-level conservation, we examined landscape alterations in the Changbai Mountain Biosphere Reserve (CMBR), which was established in 1960 as a “flagship” protected area in China. Based on analyses of high-resolution satellite images and data of forest inventory, field survey and interview, we developed two new indexes to assess the efficacy of landscape conservation, i.e. the quality index of protected landscape and the interference index of anthropogenic landscape. From 1993 to 2012, the quality index increased from 74.48 to 75.50, and the interference index decreased from 0.49 to 0.06, suggesting that the overall quality of protected landscape improved and the degree of anthropogenic interference decreased in CMBR. The increase in landscape quality was mainly due to the progressive vegetation recovery of previous cutover land in the windthrow area, the cease of the use of the cultivated land, and the amelioration of spatial pattern of protected landscape. We conclude that the current landscape conservation methods used in CMBR are effective, and the method we developed has the potential to be used to assess the efficacy of landscape-level conservation in nature reserves worldwide.
",False,
"
      10.1371/journal.pone.0095890
     ","
       PLoS ONE
      ",,"
         Wei
        , 
         Shi Guang
        , 
         Li
        , 
         Lin
        , 
         Chen
        , 
         Zhen Cheng
        , 
         Lian
        , 
         Ju Yu
        , 
         Lin
        , 
         Guo Jun
        , 
         Huang
        , 
         Zhong Liang
        , 
         Yin
        , 
         Zuo Yun
        , 
         Ma
        , 
         Keping
        . 
       2014
      . 
       Which Models Are Appropriate for Six Subtropical Forests: Species-Area and Species-Abundance Models
      . 
       PLoS ONE
      . ","
       Which Models Are Appropriate for Six Subtropical Forests: Species-Area and Species-Abundance Models
      ","
       2014
      ","
         Wei
        , 
         Shi Guang
        ","
         Wei
        , 
         Shi Guang
        , 
         Li
        , 
         Lin
        , 
         Chen
        , 
         Zhen Cheng
        , 
         Lian
        , 
         Ju Yu
        , 
         Lin
        , 
         Guo Jun
        , 
         Huang
        , 
         Zhong Liang
        , 
         Yin
        , 
         Zuo Yun
        , 
         Ma
        , 
         Keping
        ","
      9
     (
      4
     ):
      e95890
     ","
      9
     ","
      4
     ","
      e95890
     ",,,False,"
The species-area relationship is one of the most important topic in the study of species diversity, conservation biology and landscape ecology. The species-area relationship curves describe the increase of species number with increasing area, and have been modeled by various equations. In this paper, we used detailed data from six 1-ha subtropical forest communities to fit three species-area relationship models. The coefficient of determination and 
       
        F
        ratio of ANOVA showed all the three models fitted well to the species-area relationship data in the subtropical communities, with the logarithm model performing better than the other two models. We also used the three species-abundance distributions, namely the lognormal, logcauchy and logseries model, to fit them to the species-abundance data of six communities. In this case, the logcauchy model had the better fit based on the coefficient of determination. Our research reveals that the rare species always exist in the six communities, corroborating the neutral theory of Hubbell. Furthermore, we explained why all species-abundance figures appeared to be left-side truncated. This was due to subtropical forests have high diversity, and their large species number includes many rare species.
",False,
"
      10.1371/journal.pone.0098931
     ","
       PLoS ONE
      ",,"
         Hernández-Ruedas
        , 
         Manuel A.
        , 
         Arroyo-Rodríguez
        , 
         Víctor
        , 
         Meave
        , 
         Jorge A.
        , 
         Martínez-Ramos
        , 
         Miguel
        , 
         Ibarra-Manríquez
        , 
         Guillermo
        , 
         Martínez
        , 
         Esteban
        , 
         Jamangapé
        , 
         Gilberto
        , 
         Melo
        , 
         Felipe P. L.
        , 
         Santos
        , 
         Bráulio A.
        , 
         Mason
        , 
         Norman WH.
        . 
       2014
      . 
       Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes
      . 
       PLoS ONE
      . ","
       Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes
      ","
       2014
      ","
         Hernández-Ruedas
        , 
         Manuel A.
        ","
         Hernández-Ruedas
        , 
         Manuel A.
        , 
         Arroyo-Rodríguez
        , 
         Víctor
        , 
         Meave
        , 
         Jorge A.
        , 
         Martínez-Ramos
        , 
         Miguel
        , 
         Ibarra-Manríquez
        , 
         Guillermo
        , 
         Martínez
        , 
         Esteban
        , 
         Jamangapé
        , 
         Gilberto
        , 
         Melo
        , 
         Felipe P. L.
        , 
         Santos
        , 
         Bráulio A.
        , 
         Mason
        , 
         Norman WH.
        ","
      9
     (
      6
     ):
      e98931
     ","
      9
     ","
      6
     ","
      e98931
     ",,,False,"
Rainforests are undergoing severe deforestation and fragmentation worldwide. A huge amount of small forest patches are being created, but their value in conserving biodiversity and forest structure is still controversial. Here, we demonstrate that in a species-rich and moderately-managed Mexican tropical landscape small rainforest patches (<100 ha) can be highly valuable for the conservation of tree diversity and forest structure. These patches showed diverse communities of native plants, including endangered species, and a new record for the country. Although the number of logged trees increased in smaller patches, patch size was a poor indicator of basal area, stem density, number of species, genera and families, and community evenness. Cumulative species-area curves indicated that all patches had a similar contribution to the regional species diversity. This idea also was supported by the fact that patches strongly differed in floristic composition (high β-diversity), independently of patch size. Thus, in agreement with the land-sharing approach, our findings support that small forest patches in moderately-managed landscapes should be included in conservation initiatives to maintain landscape heterogeneity, species diversity, and ecosystem services.
",False,
"
      10.1371/journal.pone.0099385
     ","
       PLoS ONE
      ",,"
         Du
        , 
         Zhimin
        , 
         Xie
        , 
         Yan
        , 
         Hu
        , 
         Liqun
        , 
         Hu
        , 
         Longxing
        , 
         Xu
        , 
         Shendong
        , 
         Li
        , 
         Daoxin
        , 
         Wang
        , 
         Gongfang
        , 
         Fu
        , 
         Jinmin
        , 
         Wang
        , 
         Ting
        . 
       2014
      . 
       Effects of Fertilization and Clipping on Carbon, Nitrogen Storage, and Soil Microbial Activity in a Natural Grassland in Southern China
      . 
       PLoS ONE
      . ","
       Effects of Fertilization and Clipping on Carbon, Nitrogen Storage, and Soil Microbial Activity in a Natural Grassland in Southern China
      ","
       2014
      ","
         Du
        , 
         Zhimin
        ","
         Du
        , 
         Zhimin
        , 
         Xie
        , 
         Yan
        , 
         Hu
        , 
         Liqun
        , 
         Hu
        , 
         Longxing
        , 
         Xu
        , 
         Shendong
        , 
         Li
        , 
         Daoxin
        , 
         Wang
        , 
         Gongfang
        , 
         Fu
        , 
         Jinmin
        , 
         Wang
        , 
         Ting
        ","
      9
     (
      6
     ):
      e99385
     ","
      9
     ","
      6
     ","
      e99385
     ",,,False,"
Grassland managements can affect carbon (C) and nitrogen (N) storage in grassland ecosystems with consequent feedbacks to climate change. We investigated the impacts of compound fertilization and clipping on grass biomass, plant and soil (0–20 cm depth) C, N storage, plant and soil C: N ratios, soil microbial activity and diversity, and C, N sequestration rates in grassland 
       
        in situ
        in the National Dalaoling Forest Park of China beginning July, 2011. In July, 2012, the fertilization increased total biomass by 30.1%, plant C by 34.5%, plant N by 79.8%, soil C by 18.8% and soil N by 23.8% compared with the control, respectively. Whereas the clipping decreased total biomass, plant C and N, soil C and N by 24.9%, 30.3%, 39.3%, 18.5%, and 19.4%, respectively, when compared to the control. The plant C: N ratio was lower for the fertilization than for the control and the clipping treatments. The soil microbial activity and diversity indices were higher for the fertilization than for the control. The clipping generally exhibited a lower level of soil microbial activity and diversity compared to the control. The principal component analysis indicated that the soil microbial communities of the control, fertilization and clipping treatments formed three distinct groups. The plant C and N sequestration rates of the fertilization were significantly higher than the clipping treatment. Our results suggest that fertilization is an efficient management practice in improving the C and N storage of the grassland ecosystem via increasing the grass biomass and soil microbial activity and diversity.
",False,
"
      10.1371/journal.pone.0101928
     ","
       PLoS ONE
      ",,"
         Roscher
        , 
         Christiane
        , 
         Schumacher
        , 
         Jens
        , 
         Gerighausen
        , 
         Uta
        , 
         Schmid
        , 
         Bernhard
        , 
         Ollerton
        , 
         Jeff
        . 
       2014
      . 
       Different Assembly Processes Drive Shifts in Species and Functional Composition in Experimental Grasslands Varying in Sown Diversity and Community History
      . 
       PLoS ONE
      . ","
       Different Assembly Processes Drive Shifts in Species and Functional Composition in Experimental Grasslands Varying in Sown Diversity and Community History
      ","
       2014
      ","
         Roscher
        , 
         Christiane
        ","
         Roscher
        , 
         Christiane
        , 
         Schumacher
        , 
         Jens
        , 
         Gerighausen
        , 
         Uta
        , 
         Schmid
        , 
         Bernhard
        , 
         Ollerton
        , 
         Jeff
        ","
      9
     (
      7
     ):
      e101928
     ","
      9
     ","
      7
     ","
      e101928
     ",,,False,"

Background
The prevalence of different biotic processes (limiting similarity, weaker competitor exclusion) and historical contingency due to priority effects are in the focus of ongoing discussions about community assembly and non-random functional trait distributions.


Methodology/Principal Findings
We experimentally manipulated assembly history in a grassland biodiversity experiment (Jena Experiment) by applying two factorially crossed split-plot treatments to all communities: (i) duration of weeding (never weeded since sowing or cessation of weeding after 3 or 6 years); (ii) seed addition (control vs. seed addition 4 years after sowing). Spontaneous colonization of new species in the control treatment without seed addition increased realized species richness and functional richness (FRic), indicating continuously denser packing of niches. Seed addition resulted in forced colonization and increased realized species richness, FRic, functional evenness (FEve) and functional divergence (FDiv), i.e. higher abundances of species with extreme trait values. Furthermore, the colonization of new species led to a decline in FEve through time, suggesting that weaker competitors were reduced in abundance or excluded. Communities with higher initial species richness or with longer time since cessation of weeding were more restricted in the entry of new species and showed smaller increases in FRic after seed addition than other communities. The two assembly-history treatments caused a divergence of species compositions within communities originally established with the same species. Communities originally established with different species converged in species richness and functional trait composition over time, but remained more distinct in species composition.


Conclusions/Significance
Contrasting biotic processes (limiting similarity, weaker competitor exclusion) increase functional convergence between communities initially established with different species. Historical contingency with regard to realized species compositions could not be eradicated by cessation of weeding or forced colonization and was still detectable 5 years after application of these treatments, providing evidence for the role of priority effects in community assembly.

",False,
"
      10.1371/journal.pone.0102090
     ","
       PLoS ONE
      ",,"
         Kaniewski
        , 
         David
        , 
         Van Campo
        , 
         Elise
        , 
         Morhange
        , 
         Christophe
        , 
         Guiot
        , 
         Joël
        , 
         Zviely
        , 
         Dov
        , 
         Le Burel
        , 
         Sabine
        , 
         Otto
        , 
         Thierry
        , 
         Artzy
        , 
         Michal
        , 
         Ballard
        , 
         Grant
        . 
       2014
      . 
       Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel
      . 
       PLoS ONE
      . ","
       Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel
      ","
       2014
      ","
         Kaniewski
        , 
         David
        ","
         Kaniewski
        , 
         David
        , 
         Van Campo
        , 
         Elise
        , 
         Morhange
        , 
         Christophe
        , 
         Guiot
        , 
         Joël
        , 
         Zviely
        , 
         Dov
        , 
         Le Burel
        , 
         Sabine
        , 
         Otto
        , 
         Thierry
        , 
         Artzy
        , 
         Michal
        , 
         Ballard
        , 
         Grant
        ","
      9
     (
      7
     ):
      e102090
     ","
      9
     ","
      7
     ","
      e102090
     ",,,False,"
Although human activity is considered to be a major driving force affecting the distribution and dynamics of Mediterranean ecosystems, the full consequences of projected climate variability and relative sea-level changes on fragile coastal ecosystems for the next century are still unknown. It is unclear how these waterfront ecosystems can be sustained, as well as the services they provide, when relative sea-level rise and global warming are expected to exert even greater pressures in the near future (drought, habitat degradation and accelerated shoreline retreat). Haifa Bay, northern Israel, has recorded a landward sea invasion, with a maximum sea penetration 4,000 years ago, during an important period of urban development and climate instability. Here, we examine the cumulative pressure of climate shifts and relative sea-level changes in order to investigate the patterns and mechanisms behind forest replacement by an open-steppe. We provide a first comprehensive and integrative study for the southern Levant that shows that (i) human impact, through urbanization, has been the main driver behind ecological erosion in the past 4,000 years; (ii) climate pressures have reinforced this impact; and (iii) local coastal changes have played a decisive role in eroding ecosystem resilience. These three parameters, which have closely interacted during the last 4,000 years in Haifa Bay, clearly indicate that for an efficient management of the coastal habitats, anthropogenic pressures linked to urban development must be reduced in order to mitigate the predicted effects of Global Change.
",False,
"
      10.1371/journal.pone.0102437
     ","
       PLoS ONE
      ",,"
         Yang
        , 
         Dewei
        , 
         Luo
        , 
         Tao
        , 
         Lin
        , 
         Tao
        , 
         Qiu
        , 
         Quanyi
        , 
         Luo
        , 
         Yunjian
        , 
         Bond-Lamberty
        , 
         Ben
        . 
       2014
      . 
       Combining Aesthetic with Ecological Values for Landscape Sustainability
      . 
       PLoS ONE
      . ","
       Combining Aesthetic with Ecological Values for Landscape Sustainability
      ","
       2014
      ","
         Yang
        , 
         Dewei
        ","
         Yang
        , 
         Dewei
        , 
         Luo
        , 
         Tao
        , 
         Lin
        , 
         Tao
        , 
         Qiu
        , 
         Quanyi
        , 
         Luo
        , 
         Yunjian
        , 
         Bond-Lamberty
        , 
         Ben
        ","
      9
     (
      7
     ):
      e102437
     ","
      9
     ","
      7
     ","
      e102437
     ",,,False,"
Humans receive multiple benefits from various landscapes that foster ecological services and aesthetic attractiveness. In this study, a hybrid framework was proposed to evaluate ecological and aesthetic values of five landscape types in Houguanhu Region of central China. Data from the public aesthetic survey and professional ecological assessment were converted into a two-dimensional coordinate system and distribution maps of landscape values. Results showed that natural landscapes (i.e. water body and forest) contributed positively more to both aesthetic and ecological values than semi-natural and human-dominated landscapes (i.e. farmland and non-ecological land). The distribution maps of landscape values indicated that the aesthetic, ecological and integrated landscape values were significantly associated with landscape attributes and human activity intensity. To combine aesthetic preferences with ecological services, the methods (i.e. field survey, landscape value coefficients, normalized method, a two-dimensional coordinate system, and landscape value distribution maps) were employed in landscape assessment. Our results could facilitate to identify the underlying structure-function-value chain, and also improve the understanding of multiple functions in landscape planning. The situation context could also be emphasized to bring ecological and aesthetic goals into better alignment.
",False,
