doi,publisher_name,publisher_abbreviation,citation,title,publish_year,first_author,authors_list,volume_issue_pages,volume,issue,start_page,end_page,keywords_list,no_keywords_list,abstract,no_abstract,url
10.1371/journal.pone.0101928,"
       PLoS ONE
      ",,"
         Roscher
        , 
         Christiane
        , 
         Schumacher
        , 
         Jens
        , 
         Gerighausen
        , 
         Uta
        , 
         Schmid
        , 
         Bernhard
        , 
         Ollerton
        , 
         Jeff
        . 2014. Different Assembly Processes Drive Shifts in Species and Functional Composition in Experimental Grasslands Varying in Sown Diversity and Community History. 
       PLoS ONE
      . ",Different Assembly Processes Drive Shifts in Species and Functional Composition in Experimental Grasslands Varying in Sown Diversity and Community History,2014,"
         Roscher
        , 
         Christiane
        ","
         Roscher
        , 
         Christiane
        , 
         Schumacher
        , 
         Jens
        , 
         Gerighausen
        , 
         Uta
        , 
         Schmid
        , 
         Bernhard
        , 
         Ollerton
        , 
         Jeff
        ","
      9
     (
      7
     ):
      e101928
     ","
      9
     ","
      7
     ","
      e101928
     ",,,False,"

Background
The prevalence of different biotic processes (limiting similarity, weaker competitor exclusion) and historical contingency due to priority effects are in the focus of ongoing discussions about community assembly and non-random functional trait distributions.


Methodology/Principal Findings
We experimentally manipulated assembly history in a grassland biodiversity experiment (Jena Experiment) by applying two factorially crossed split-plot treatments to all communities: (i) duration of weeding (never weeded since sowing or cessation of weeding after 3 or 6 years); (ii) seed addition (control vs. seed addition 4 years after sowing). Spontaneous colonization of new species in the control treatment without seed addition increased realized species richness and functional richness (FRic), indicating continuously denser packing of niches. Seed addition resulted in forced colonization and increased realized species richness, FRic, functional evenness (FEve) and functional divergence (FDiv), i.e. higher abundances of species with extreme trait values. Furthermore, the colonization of new species led to a decline in FEve through time, suggesting that weaker competitors were reduced in abundance or excluded. Communities with higher initial species richness or with longer time since cessation of weeding were more restricted in the entry of new species and showed smaller increases in FRic after seed addition than other communities. The two assembly-history treatments caused a divergence of species compositions within communities originally established with the same species. Communities originally established with different species converged in species richness and functional trait composition over time, but remained more distinct in species composition.


Conclusions/Significance
Contrasting biotic processes (limiting similarity, weaker competitor exclusion) increase functional convergence between communities initially established with different species. Historical contingency with regard to realized species compositions could not be eradicated by cessation of weeding or forced colonization and was still detectable 5 years after application of these treatments, providing evidence for the role of priority effects in community assembly.

",False,
10.1371/journal.pone.0102090,"
       PLoS ONE
      ",,"
         Kaniewski
        , 
         David
        , 
         Van Campo
        , 
         Elise
        , 
         Morhange
        , 
         Christophe
        , 
         Guiot
        , 
         Joël
        , 
         Zviely
        , 
         Dov
        , 
         Le Burel
        , 
         Sabine
        , 
         Otto
        , 
         Thierry
        , 
         Artzy
        , 
         Michal
        , 
         Ballard
        , 
         Grant
        . 2014. Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel. 
       PLoS ONE
      . ",Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,2014,"
         Kaniewski
        , 
         David
        ","
         Kaniewski
        , 
         David
        , 
         Van Campo
        , 
         Elise
        , 
         Morhange
        , 
         Christophe
        , 
         Guiot
        , 
         Joël
        , 
         Zviely
        , 
         Dov
        , 
         Le Burel
        , 
         Sabine
        , 
         Otto
        , 
         Thierry
        , 
         Artzy
        , 
         Michal
        , 
         Ballard
        , 
         Grant
        ","
      9
     (
      7
     ):
      e102090
     ","
      9
     ","
      7
     ","
      e102090
     ",,,False,"
Although human activity is considered to be a major driving force affecting the distribution and dynamics of Mediterranean ecosystems, the full consequences of projected climate variability and relative sea-level changes on fragile coastal ecosystems for the next century are still unknown. It is unclear how these waterfront ecosystems can be sustained, as well as the services they provide, when relative sea-level rise and global warming are expected to exert even greater pressures in the near future (drought, habitat degradation and accelerated shoreline retreat). Haifa Bay, northern Israel, has recorded a landward sea invasion, with a maximum sea penetration 4,000 years ago, during an important period of urban development and climate instability. Here, we examine the cumulative pressure of climate shifts and relative sea-level changes in order to investigate the patterns and mechanisms behind forest replacement by an open-steppe. We provide a first comprehensive and integrative study for the southern Levant that shows that (i) human impact, through urbanization, has been the main driver behind ecological erosion in the past 4,000 years; (ii) climate pressures have reinforced this impact; and (iii) local coastal changes have played a decisive role in eroding ecosystem resilience. These three parameters, which have closely interacted during the last 4,000 years in Haifa Bay, clearly indicate that for an efficient management of the coastal habitats, anthropogenic pressures linked to urban development must be reduced in order to mitigate the predicted effects of Global Change.
",False,
10.1371/journal.pone.0102437,"
       PLoS ONE
      ",,"
         Yang
        , 
         Dewei
        , 
         Luo
        , 
         Tao
        , 
         Lin
        , 
         Tao
        , 
         Qiu
        , 
         Quanyi
        , 
         Luo
        , 
         Yunjian
        , 
         Bond-Lamberty
        , 
         Ben
        . 2014. Combining Aesthetic with Ecological Values for Landscape Sustainability. 
       PLoS ONE
      . ",Combining Aesthetic with Ecological Values for Landscape Sustainability,2014,"
         Yang
        , 
         Dewei
        ","
         Yang
        , 
         Dewei
        , 
         Luo
        , 
         Tao
        , 
         Lin
        , 
         Tao
        , 
         Qiu
        , 
         Quanyi
        , 
         Luo
        , 
         Yunjian
        , 
         Bond-Lamberty
        , 
         Ben
        ","
      9
     (
      7
     ):
      e102437
     ","
      9
     ","
      7
     ","
      e102437
     ",,,False,"
Humans receive multiple benefits from various landscapes that foster ecological services and aesthetic attractiveness. In this study, a hybrid framework was proposed to evaluate ecological and aesthetic values of five landscape types in Houguanhu Region of central China. Data from the public aesthetic survey and professional ecological assessment were converted into a two-dimensional coordinate system and distribution maps of landscape values. Results showed that natural landscapes (i.e. water body and forest) contributed positively more to both aesthetic and ecological values than semi-natural and human-dominated landscapes (i.e. farmland and non-ecological land). The distribution maps of landscape values indicated that the aesthetic, ecological and integrated landscape values were significantly associated with landscape attributes and human activity intensity. To combine aesthetic preferences with ecological services, the methods (i.e. field survey, landscape value coefficients, normalized method, a two-dimensional coordinate system, and landscape value distribution maps) were employed in landscape assessment. Our results could facilitate to identify the underlying structure-function-value chain, and also improve the understanding of multiple functions in landscape planning. The situation context could also be emphasized to bring ecological and aesthetic goals into better alignment.
",False,
10.1371/journal.pone.0104060,"
       PLoS ONE
      ",,"
         Ricotta
        , 
         Carlo
        , 
         Bacaro
        , 
         Giovanni
        , 
         Moretti
        , 
         Marco
        , 
         Fukami
        , 
         Tadashi
        . 2014. A New Measure of Functional Evenness and Some of Its Properties. 
       PLoS ONE
      . ",A New Measure of Functional Evenness and Some of Its Properties,2014,"
         Ricotta
        , 
         Carlo
        ","
         Ricotta
        , 
         Carlo
        , 
         Bacaro
        , 
         Giovanni
        , 
         Moretti
        , 
         Marco
        , 
         Fukami
        , 
         Tadashi
        ","
      9
     (
      8
     ):
      e104060
     ","
      9
     ","
      8
     ","
      e104060
     ",,,False,"
Functional evenness is increasingly considered an important facet of functional diversity that sheds light on the complex relationships between community assembly and ecosystem functioning. Nonetheless, in spite of its relevant role for ecosystem functioning, only a few measures of functional evenness have been proposed. In this paper we introduce a new measure of functional evenness that reflects the regularity in the distribution of species abundances, together with the evenness in their pairwise functional dissimilarities. To show how the proposed measure works, we focus on changes in functional evenness calculated from Grime’s classification of plant strategies as competitors (C), stress-tolerators (S) and ruderals (R) along a post-fire successional gradient in temperate chestnut forests of southern Switzerland.
",False,
10.1371/journal.pone.0105869,"
       PLoS ONE
      ",,"
         Iñiguez–Armijos
        , 
         Carlos
        , 
         Leiva
        , 
         Adrián
        , 
         Frede
        , 
         Hans–Georg
        , 
         Hampel
        , 
         Henrietta
        , 
         Breuer
        , 
         Lutz
        , 
         Iwata
        , 
         Tomoya
        . 2014. Deforestation and Benthic Indicators: How Much Vegetation Cover Is Needed to Sustain Healthy Andean Streams?. 
       PLoS ONE
      . ",Deforestation and Benthic Indicators: How Much Vegetation Cover Is Needed to Sustain Healthy Andean Streams?,2014,"
         Iñiguez–Armijos
        , 
         Carlos
        ","
         Iñiguez–Armijos
        , 
         Carlos
        , 
         Leiva
        , 
         Adrián
        , 
         Frede
        , 
         Hans–Georg
        , 
         Hampel
        , 
         Henrietta
        , 
         Breuer
        , 
         Lutz
        , 
         Iwata
        , 
         Tomoya
        ","
      9
     (
      8
     ):
      e105869
     ","
      9
     ","
      8
     ","
      e105869
     ",,,False,"
Deforestation in the tropical Andes is affecting ecological conditions of streams, and determination of how much forest should be retained is a pressing task for conservation, restoration and management strategies. We calculated and analyzed eight benthic metrics (structural, compositional and water quality indices) and a physical-chemical composite index with gradients of vegetation cover to assess the effects of deforestation on macroinvertebrate communities and water quality of 23 streams in southern Ecuadorian Andes. Using a geographical information system (GIS), we quantified vegetation cover at three spatial scales: the entire catchment, the riparian buffer of 30 m width extending the entire stream length, and the local scale defined for a stream reach of 100 m in length and similar buffer width. Macroinvertebrate and water quality metrics had the strongest relationships with vegetation cover at catchment and riparian scales, while vegetation cover did not show any association with the macroinvertebrate metrics at local scale. At catchment scale, the water quality metrics indicate that ecological condition of Andean streams is good when vegetation cover is over 70%. Further, macroinvertebrate community assemblages were more diverse and related in catchments largely covered by native vegetation (>70%). Our results suggest that retaining an important quantity of native vegetation cover within the catchments and a linkage between headwater and riparian forests help to maintain and improve stream biodiversity and water quality in Andean streams affected by deforestation. This research proposes that a strong regulation focused to the management of riparian buffers can be successful when decision making is addressed to conservation/restoration of Andean catchments.
",False,
10.1371/journal.pone.0106529,"
       PLoS ONE
      ",,"
         Ebeling
        , 
         Anne
        , 
         Meyer
        , 
         Sebastian T.
        , 
         Abbas
        , 
         Maike
        , 
         Eisenhauer
        , 
         Nico
        , 
         Hillebrand
        , 
         Helmut
        , 
         Lange
        , 
         Markus
        , 
         Scherber
        , 
         Christoph
        , 
         Vogel
        , 
         Anja
        , 
         Weigelt
        , 
         Alexandra
        , 
         Weisser
        , 
         Wolfgang W.
        , 
         Moora
        , 
         Mari
        . 2014. Plant Diversity Impacts Decomposition and Herbivory via Changes in Aboveground Arthropods. 
       PLoS ONE
      . ",Plant Diversity Impacts Decomposition and Herbivory via Changes in Aboveground Arthropods,2014,"
         Ebeling
        , 
         Anne
        ","
         Ebeling
        , 
         Anne
        , 
         Meyer
        , 
         Sebastian T.
        , 
         Abbas
        , 
         Maike
        , 
         Eisenhauer
        , 
         Nico
        , 
         Hillebrand
        , 
         Helmut
        , 
         Lange
        , 
         Markus
        , 
         Scherber
        , 
         Christoph
        , 
         Vogel
        , 
         Anja
        , 
         Weigelt
        , 
         Alexandra
        , 
         Weisser
        , 
         Wolfgang W.
        , 
         Moora
        , 
         Mari
        ","
      9
     (
      9
     ):
      e106529
     ","
      9
     ","
      9
     ","
      e106529
     ",,,False,"
Loss of plant diversity influences essential ecosystem processes as aboveground productivity, and can have cascading effects on the arthropod communities in adjacent trophic levels. However, few studies have examined how those changes in arthropod communities can have additional impacts on ecosystem processes caused by them (e.g. pollination, bioturbation, predation, decomposition, herbivory). Therefore, including arthropod effects in predictions of the impact of plant diversity loss on such ecosystem processes is an important but little studied piece of information. In a grassland biodiversity experiment, we addressed this gap by assessing aboveground decomposer and herbivore communities and linking their abundance and diversity to rates of decomposition and herbivory. Path analyses showed that increasing plant diversity led to higher abundance and diversity of decomposing arthropods through higher plant biomass. Higher species richness of decomposers, in turn, enhanced decomposition. Similarly, species-rich plant communities hosted a higher abundance and diversity of herbivores through elevated plant biomass and C:N ratio, leading to higher herbivory rates. Integrating trophic interactions into the study of biodiversity effects is required to understand the multiple pathways by which biodiversity affects ecosystem functioning.
",False,
10.1371/journal.pone.0107126,"
       PLoS ONE
      ",,"
         Keith
        , 
         Heather
        , 
         Lindenmayer
        , 
         David B.
        , 
         Mackey
        , 
         Brendan G.
        , 
         Blair
        , 
         David
        , 
         Carter
        , 
         Lauren
        , 
         McBurney
        , 
         Lachlan
        , 
         Okada
        , 
         Sachiko
        , 
         Konishi-Nagano
        , 
         Tomoko
        , 
         Poulter
        , 
         Benjamin
        . 2014. Accounting for Biomass Carbon Stock Change Due to Wildfire in Temperate Forest Landscapes in Australia. 
       PLoS ONE
      . ",Accounting for Biomass Carbon Stock Change Due to Wildfire in Temperate Forest Landscapes in Australia,2014,"
         Keith
        , 
         Heather
        ","
         Keith
        , 
         Heather
        , 
         Lindenmayer
        , 
         David B.
        , 
         Mackey
        , 
         Brendan G.
        , 
         Blair
        , 
         David
        , 
         Carter
        , 
         Lauren
        , 
         McBurney
        , 
         Lachlan
        , 
         Okada
        , 
         Sachiko
        , 
         Konishi-Nagano
        , 
         Tomoko
        , 
         Poulter
        , 
         Benjamin
        ","
      9
     (
      9
     ):
      e107126
     ","
      9
     ","
      9
     ","
      e107126
     ",,,False,"
Carbon stock change due to forest management and disturbance must be accounted for in UNFCCC national inventory reports and for signatories to the Kyoto Protocol. Impacts of disturbance on greenhouse gas (GHG) inventories are important for many countries with large forest estates prone to wildfires. Our objective was to measure changes in carbon stocks due to short-term combustion and to simulate longer-term carbon stock dynamics resulting from redistribution among biomass components following wildfire. We studied the impacts of a wildfire in 2009 that burnt temperate forest of tall, wet eucalypts in south-eastern Australia. Biomass combusted ranged from 40 to 58 tC ha−1, which represented 6–7% and 9–14% in low- and high-severity fire, respectively, of the pre-fire total biomass carbon stock. Pre-fire total stock ranged from 400 to 1040 tC ha−1 depending on forest age and disturbance history. An estimated 3.9 TgC was emitted from the 2009 fire within the forest region, representing 8.5% of total biomass carbon stock across the landscape. Carbon losses from combustion were large over hours to days during the wildfire, but from an ecosystem dynamics perspective, the proportion of total carbon stock combusted was relatively small. Furthermore, more than half the stock losses from combustion were derived from biomass components with short lifetimes. Most biomass remained on-site, although redistributed from living to dead components. Decomposition of these components and new regeneration constituted the greatest changes in carbon stocks over ensuing decades. A critical issue for carbon accounting policy arises because the timeframes of ecological processes of carbon stock change are longer than the periods for reporting GHG inventories for national emissions reductions targets. Carbon accounts should be comprehensive of all stock changes, but reporting against targets should be based on human-induced changes in carbon stocks to incentivise mitigation activities.
",False,
10.1371/journal.pone.0107775,"
       PLoS ONE
      ",,"
         Mobley
        , 
         Megan L.
        , 
         Cleary
        , 
         Matthew J.
        , 
         Burke
        , 
         Ingrid C.
        , 
         BassiriRad
        , 
         Hormoz
        . 2014. Inorganic Nitrogen Supply and Dissolved Organic Nitrogen Abundance across the US Great Plains. 
       PLoS ONE
      . ",Inorganic Nitrogen Supply and Dissolved Organic Nitrogen Abundance across the US Great Plains,2014,"
         Mobley
        , 
         Megan L.
        ","
         Mobley
        , 
         Megan L.
        , 
         Cleary
        , 
         Matthew J.
        , 
         Burke
        , 
         Ingrid C.
        , 
         BassiriRad
        , 
         Hormoz
        ","
      9
     (
      9
     ):
      e107775
     ","
      9
     ","
      9
     ","
      e107775
     ",,,False,"
Across US Great Plains grasslands, a gradient of increasing mean annual precipitation from west to east corresponds to increasing aboveground net primary productivity (ANPP) and increasing N-limitation. Previous work has shown that there is no increase in net N mineralization rates across this gradient, leading to the question of where eastern prairie grasses obtain the nitrogen to support production. One as-yet unexamined source is soil organic N, despite abundant literature from other ecosystems showing that plants take up dissolved soil organic N. This study measured KCl-extractable dissolved organic N (DON) in surface soils across the grassland productivity gradient. We found that KCl-extractable DON pools increased from west to east. If available to and used by plants, this DON may help explain the high ANPP in the eastern Great Plains. These results suggest a need for future research to determine whether, in what quantities, and in what forms prairie grasses use organic N to support primary production.
",False,
10.1371/journal.pone.0107792,"
       PLoS ONE
      ",,"
         Ferro
        , 
         Viviane G.
        , 
         Lemes
        , 
         Priscila
        , 
         Melo
        , 
         Adriano S.
        , 
         Loyola
        , 
         Rafael
        , 
         Fenton
        , 
         Brock
        . 2014. The Reduced Effectiveness of Protected Areas under Climate Change Threatens Atlantic Forest Tiger Moths. 
       PLoS ONE
      . ",The Reduced Effectiveness of Protected Areas under Climate Change Threatens Atlantic Forest Tiger Moths,2014,"
         Ferro
        , 
         Viviane G.
        ","
         Ferro
        , 
         Viviane G.
        , 
         Lemes
        , 
         Priscila
        , 
         Melo
        , 
         Adriano S.
        , 
         Loyola
        , 
         Rafael
        , 
         Fenton
        , 
         Brock
        ","
      9
     (
      9
     ):
      e107792
     ","
      9
     ","
      9
     ","
      e107792
     ",,,False,"
Climate change leads to species' range shifts, which may end up reducing the effectiveness of protected areas. These deleterious changes in biodiversity may become amplified if they include functionally important species, such as herbivores or pollinators. We evaluated how effective protected areas in the Brazilian Atlantic Forest are in maintaining the diversity of tiger moths (Arctiinae) under climate change. Specifically, we assessed whether protected areas will gain or lose species under climate change and mapped their locations in the Atlantic Forest, in order to assess potential spatial patterns of protected areas that will gain or lose species richness. Comparisons were completed using modeled species occurrence data based on the current and projected climate in 2080. We also built a null model for random allocation of protected areas to identify where reductions in species richness will be more severe than expected. We employed several modern techniques for modeling species' distributions and summarized results using ensembles of models. Our models indicate areas of high species richness in the central and southern regions of the Atlantic Forest both for now and the future. However, we estimate that in 2080 these regions should become climatically unsuitable, decreasing the species' distribution area. Around 4% of species were predicted to become extinct, some of them being endemic to the biome. Estimates of species turnover from current to future climate tended to be high, but these findings are dependent on modeling methods. Our most important results show that only a few protected areas in the southern region of the biome would gain species. Protected areas in semideciduous forests in the western region of the biome would lose more species than expected by the null model employed. Hence, current protected areas are worse off, than just randomly selected areas, at protecting species in the future.
",False,
10.1371/journal.pone.0111434,"
       PLoS ONE
      ",,"
         Zhang
        , 
         Yuhua
        , 
         Wang
        , 
         Yongfan
        , 
         Yu
        , 
         Shixiao
        , 
         Hector
        , 
         Andrew
        . 2014. Interspecific Neighbor Interactions Promote the Positive Diversity-Productivity Relationship in Experimental Grassland Communities. 
       PLoS ONE
      . ",Interspecific Neighbor Interactions Promote the Positive Diversity-Productivity Relationship in Experimental Grassland Communities,2014,"
         Zhang
        , 
         Yuhua
        ","
         Zhang
        , 
         Yuhua
        , 
         Wang
        , 
         Yongfan
        , 
         Yu
        , 
         Shixiao
        , 
         Hector
        , 
         Andrew
        ","
      9
     (
      10
     ):
      e111434
     ","
      9
     ","
      10
     ","
      e111434
     ",,,False,"
Because the frequency of heterospecific interactions inevitably increases with species richness in a community, biodiversity effects must be expressed by such interactions. However, little is understood how heterospecific interactions affect ecosystem productivity because rarely are biodiversity ecosystem functioning experiments spatially explicitly manipulated. To test the effect of heterospecific interactions on productivity, direct evidence of heterospecific neighborhood interaction is needed. In this study we conducted experiments with a detailed spatial design to investigate whether and how heterospecific neighborhood interactions promote primary productivity in a grassland community. The results showed that increasing the heterospecific: conspecific contact ratio significantly increased productivity. We found there was a significant difference in the variation in plant height between monoculture and mixture communities, suggesting that height-asymmetric competition for light plays a central role in promoting productivity. Heterospecific interactions make tall plants grow taller and short plants become smaller in mixtures compared to monocultures, thereby increasing the efficiency of light interception and utilization. Overyielding in the mixture communities arises from the fact that the loss in the growth of short plants is compensated by the increased growth of tall plants. The positive correlation between species richness and primary production was strengthened by increasing the frequency of heterospecific interactions. We conclude that species richness significantly promotes primary ecosystem production through heterospecific neighborhood interactions.
",False,
10.1371/journal.pone.0111742,"
       PLoS ONE
      ",,"
         Munguía-Rosas
        , 
         Miguel A.
        , 
         Montiel
        , 
         Salvador
        , 
         Lamb
        , 
         Eric Gordon
        . 2014. Patch Size and Isolation Predict Plant Species Density in a Naturally Fragmented Forest. 
       PLoS ONE
      . ",Patch Size and Isolation Predict Plant Species Density in a Naturally Fragmented Forest,2014,"
         Munguía-Rosas
        , 
         Miguel A.
        ","
         Munguía-Rosas
        , 
         Miguel A.
        , 
         Montiel
        , 
         Salvador
        , 
         Lamb
        , 
         Eric Gordon
        ","
      9
     (
      10
     ):
      e111742
     ","
      9
     ","
      10
     ","
      e111742
     ",,,False,"
Studies of the effects of patch size and isolation on plant species density have yielded contrasting results. However, much of the available evidence comes from relatively recent anthropogenic forest fragments which have not reached equilibrium between extinction and immigration. This is a critical issue because the theory clearly states that only when equilibrium has been reached can the number of species be accurately predicted by habitat size and isolation. Therefore, species density could be better predicted by patch size and isolation in an ecosystem that has been fragmented for a very long time. We tested whether patch area, isolation and other spatial variables explain variation among forest patches in plant species density in an ecosystem where the forest has been naturally fragmented for long periods of time on a geological scale. Our main predictions were that plant species density will be positively correlated with patch size, and negatively correlated with isolation (distance to the nearest patch, connectivity, and distance to the continuous forest). We surveyed the vascular flora (except lianas and epiphytes) of 19 forest patches using five belt transects (50×4 m each) per patch (area sampled per patch = 0.1 ha). As predicted, plant species density was positively associated (logarithmically) with patch size and negatively associated (linearly) with patch isolation (distance to the nearest patch). Other spatial variables such as patch elevation and perimeter, did not explain among-patch variability in plant species density. The power of patch area and isolation as predictors of plant species density was moderate (together they explain 43% of the variation), however, a larger sample size may improve the explanatory power of these variables. Patch size and isolation may be suitable predictors of long-term plant species density in terrestrial ecosystems that are naturally and anthropogenically fragmented.
",False,
10.1371/journal.pone.0111883,"
       PLoS ONE
      ",,"
         Silva
        , 
         Pedro Giovâni da
        , 
         Hernández
        , 
         Malva Isabel Medina
        , 
         Hewitt
        , 
         Judi
        . 2014. Local and Regional Effects on Community Structure of Dung Beetles in a Mainland-Island Scenario. 
       PLoS ONE
      . ",Local and Regional Effects on Community Structure of Dung Beetles in a Mainland-Island Scenario,2014,"
         Silva
        , 
         Pedro Giovâni da
        ","
         Silva
        , 
         Pedro Giovâni da
        , 
         Hernández
        , 
         Malva Isabel Medina
        , 
         Hewitt
        , 
         Judi
        ","
      9
     (
      10
     ):
      e111883
     ","
      9
     ","
      10
     ","
      e111883
     ",,,False,"
Understanding the ecological mechanisms driving beta diversity is a major goal of community ecology. Metacommunity theory brings new ways of thinking about the structure of local communities, including processes occurring at different spatial scales. In addition to new theories, new methods have been developed which allow the partitioning of individual and shared contributions of environmental and spatial effects, as well as identification of species and sites that have importance in the generation of beta diversity along ecological gradients. We analyzed the spatial distribution of dung beetle communities in areas of Atlantic Forest in a mainland-island scenario in southern Brazil, with the objective of identifying the mechanisms driving composition, abundance and biomass at three spatial scales (mainland-island, areas and sites). We sampled 20 sites across four large areas, two on the mainland and two on the island. The distribution of our sampling sites was hierarchical and areas are isolated. We used standardized protocols to assess environmental heterogeneity and sample dung beetles. We used spatial eigenfunctions analysis to generate the spatial patterns of sampling points. Environmental heterogeneity showed strong variation among sites and a mild increase with increasing spatial scale. The analysis of diversity partitioning showed an increase in beta diversity with increasing spatial scale. Variation partitioning based on environmental and spatial variables suggests that environmental heterogeneity is the most important driver of beta diversity at the local scale. The spatial effects were significant only at larger spatial scales. Our study presents a case where environmental heterogeneity seems to be the main factor structuring communities at smaller scales, while spatial effects are more important at larger scales. The increase in beta diversity that occurs at larger scales seems to be the result of limitation in species dispersal ability due to habitat fragmentation and the presence of geographical barriers.
",False,
10.1371/journal.pone.0112436,"
       PLoS ONE
      ",,"
         Zhao
        , 
         Jie
        , 
         Li
        , 
         Shengping
        , 
         He
        , 
         Xunyang
        , 
         Liu
        , 
         Lu
        , 
         Wang
        , 
         Kelin
        , 
         Hui
        , 
         Dafeng
        . 2014. The Soil Biota Composition along a Progressive Succession of Secondary Vegetation in a Karst Area. 
       PLoS ONE
      . ",The Soil Biota Composition along a Progressive Succession of Secondary Vegetation in a Karst Area,2014,"
         Zhao
        , 
         Jie
        ","
         Zhao
        , 
         Jie
        , 
         Li
        , 
         Shengping
        , 
         He
        , 
         Xunyang
        , 
         Liu
        , 
         Lu
        , 
         Wang
        , 
         Kelin
        , 
         Hui
        , 
         Dafeng
        ","
      9
     (
      11
     ):
      e112436
     ","
      9
     ","
      11
     ","
      e112436
     ",,,False,"
Karst ecosystems are fragile and are in many regions degraded by anthropogenic activities. Current management of degraded karst areas focuses on aboveground vegetation succession or recovery and aims at establishing a forest ecosystem. Whether progressive succession of vegetation in karst areas is accompanied by establishment of soil biota is poorly understood. In the present study, soil microbial and nematode communities, as well as soil physico-chemical properties were studied along a progressive succession of secondary vegetation (from grassland to shrubland to forest) in a karst area in southwest China. Microbial biomass, nematode density, ratio of fungal to bacterial biomass, nematode structure index, and nematode enrichment index decreased with the secondary succession in the plant community. Overall, the results indicated a pattern of declines in soil biota abundance and food web complexity that was associated with a decrease in soil pH and a decrease in soil organic carbon content with the progressive secondary succession of the plant community. Our findings suggest that soil biota amendment is necessary during karst ecosystem restoration and establishment and management of grasslands may be feasible in karst areas.
",False,
10.1371/journal.pone.0113964,"
       PLoS ONE
      ",,"
         Qi
        , 
         Shan-Shan
        , 
         Dai
        , 
         Zhi-Cong
        , 
         Zhai
        , 
         De-Li
        , 
         Chen
        , 
         Si-Chong
        , 
         Si
        , 
         Chun-Can
        , 
         Huang
        , 
         Ping
        , 
         Wang
        , 
         Rui-Ping
        , 
         Zhong
        , 
         Qiong-Xin
        , 
         Du
        , 
         Dao-Lin
        , 
         Yu
        , 
         Fei-Hai
        . 2014. Curvilinear Effects of Invasive Plants on Plant Diversity: Plant Community Invaded by 
       
        Sphagneticola trilobata. 
       PLoS ONE
      . ","Curvilinear Effects of Invasive Plants on Plant Diversity: Plant Community Invaded by 
       
        Sphagneticola trilobata",2014,"
         Qi
        , 
         Shan-Shan
        ","
         Qi
        , 
         Shan-Shan
        , 
         Dai
        , 
         Zhi-Cong
        , 
         Zhai
        , 
         De-Li
        , 
         Chen
        , 
         Si-Chong
        , 
         Si
        , 
         Chun-Can
        , 
         Huang
        , 
         Ping
        , 
         Wang
        , 
         Rui-Ping
        , 
         Zhong
        , 
         Qiong-Xin
        , 
         Du
        , 
         Dao-Lin
        , 
         Yu
        , 
         Fei-Hai
        ","
      9
     (
      11
     ):
      e113964
     ","
      9
     ","
      11
     ","
      e113964
     ",,,False,"
The effects of invasive plants on the species diversity of plant communities are controversial, showing either a positive or negative linear relationship. Based on community data collected from forty 5 m×5 m plots invaded by 
       
        Sphagneticola trilobata
        in eight cities across Hainan Island, China, we found 
       
        S. trilobata
        decreased plant community diversity once its cover was beyond 10%. We demonstrated that the effects of invasive/native plants on the plant diversity of communities invaded by 
       
        S. trilobata
        were curvilinear. These effects, which showed peaks under different degrees of vegetation cover, appeared not only for 
       
        S. trilobata
        and all invasive plants, but also for all native plants. Invasive plants primarily had negative effects on plant diversity when they became abundant at a much lower cover level (less than 35%), compared with the native plants (over 60%). Thus, it is necessary to distinguish a range for assessing the effects of plants, especially invasive plants. Our results also confirmed that the invasion intensity of invasive alien plants increased with the intensity of local economic development. We highlight and further discuss the critical importance of curvilinear effects of biological invasion to provide ideas regarding the conservation of local biodiversity and the management of invasive plants.
",False,
